H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6
45.1888008,2061.3898926,3.78404,60.8625984,55.1337013,2.19823,45.6385002,2086.9199219,3.76442,50.0038986,51.823101,1.4651901,218.5870056,78.8592987,39.3133011,208.5549927,82.2863007,42.2094002
47.5834999,2085.8300781,4.4288902,61.5749016,64.2902985,2.3921399,50.5060005,2082.1999512,5.8187599,50.2333984,60.1379013,1.58139,221.003006,87.6407013,39.5452995,222.6419983,95.1766968,42.9777985
75.3354034,1931.0999756,5.0525198,61.780899,62.9073982,4.4059401,74.5572968,1970.1099854,5.8115101,49.9054985,64.4353027,2.6653099,210.6940002,65.6613007,37.7014999,193.9830017,80.2161026,41.2019005
61.0998001,2004.9100342,5.1954398,63.0674019,65.007103,3.82986,60.1417007,2026.5799561,5.92695,49.9281006,64.3852005,2.0337601,223.397995,69.8565979,40.6113014,206.9329987,85.5580978,43.5354004
49.1226997,2085.8100586,4.4053898,61.5704994,63.8386002,2.5074401,50.7274017,2085.9799805,5.5132699,50.2181015,60.9249992,1.51239,221.7590027,86.2416992,39.5318985,223.7969971,94.495903,43.0617981
55.0693016,2035.4699707,4.8749099,61.5382004,63.2826004,3.37642,54.2421989,2058.5800781,5.5241499,50.1556015,63.7162018,1.80001,218.5820007,72.0330963,39.3484993,206.8509979,87.600502,42.5848999
57.467701,2017.9699707,4.4084802,61.2574997,59.6506004,3.3531401,56.6506004,2058.8798828,4.6855202,50.0662994,61.5354004,1.8376,217.7369995,73.8470001,39.2262001,204.8289948,83.7180023,42.2639008
45.1428986,2086.4399414,4.05264,61.2140007,59.605999,1.92791,50.6100006,2087.0700684,5.1224799,50.1556015,55.9650002,1.39296,219.7839966,83.1299973,39.5060997,215.8240051,92.7585983,42.7849007
47.2290001,2088.1000977,4.35181,61.5133018,63.4654999,2.29249,50.6794014,2083.2199707,5.6921301,50.2223015,59.4474983,1.53404,220.8099976,87.0442963,39.5401993,221.651001,94.9317017,42.9599991
81.9876022,1907.8900146,5.38311,64.476799,64.0455017,5.2693501,84.5865021,1918.4599609,6.76617,51.2108002,63.8250008,3.26109,211.1360016,63.4920998,38.5317993,200.8829956,69.5427017,41.2645988
53.7790985,2025.0699463,4.0012898,60.9821014,56.2644997,2.93906,52.6631012,2062.9599609,3.8526399,50.0098991,56.1930008,1.72992,217.7630005,75.6093979,39.2117996,205.7440033,80.6056976,42.1437988
70.1877975,1956.2199707,4.9059,61.7168999,61.7710991,4.1012201,68.9989014,2000.2099609,5.3436599,50.2363014,63.6663017,2.30282,216.2920074,67.3560028,38.2901001,196.9889984,82.3537979,42.8833008
62.8685989,1982.6600342,4.6890802,62.6587982,59.5931015,3.55899,62.5018005,2030.9799805,4.74999,49.9846001,60.5494995,1.98446,219.3600006,69.6942978,39.7265015,201.8789978,80.7210999,42.9179001
83.0295029,1907.6500244,5.3704,64.5634995,64.0028992,5.4959698,83.1784973,1930.8199463,6.9105902,51.2598,63.4869003,3.1887,211.2850037,63.3237991,38.5430984,204.9429932,69.2369003,41.2547989
52.3426018,2031.2800293,3.97036,60.9692001,56.138401,2.8327799,51.3703995,2067.4199219,3.82798,50.009201,55.6388016,1.68601,217.9019928,76.3704987,39.2248993,206.6519928,80.7061005,42.1697006
41.7373009,2080.3601074,3.74067,60.8075981,54.9664001,1.41003,47.0438995,2095.3200684,4.3674002,50.0765991,52.6585007,1.2893,218.6439972,76.6108017,39.4620018,205.9380035,88.9002991,42.4534988
71.7826004,1947.25,5.1584101,64.4235992,63.1889,4.6271,72.9301987,1984.9200439,5.8261399,51.0932007,62.2041016,2.6442299,211.6239929,63.7943993,38.5718002,200.072998,74.1100998,41.2792015
48.919899,2075.2700195,4.6456499,61.7304993,66.1414032,2.7633901,50.2663002,2077.5800781,6.06707,50.2605019,62.0395012,1.7587301,221.4640045,88.641098,39.5424004,225.4640045,94.9856033,42.9874001
61.5630989,1990.3800049,4.7576199,61.9305992,59.8652,3.7556601,59.3021011,2041.8100586,4.5504298,49.4860001,59.9145012,1.97022,209.298996,67.4373016,37.732399,197.8329926,79.1468964,41.0057983
50.5312004,2061.1101074,4.8471599,61.6832008,65.1044006,3.1048801,50.4094009,2074.1101074,5.8208399,50.2257004,63.4803009,1.78188,220.4160004,80.3159027,39.4678001,218.2140045,91.2481995,42.8591003
47.2411003,2092.8500977,4.0850701,61.3081017,60.0187988,2.18258,51.7089996,2082.1699219,5.03298,50.1959991,57.2286987,1.41947,219.746994,84.8047028,39.4779015,219.1390076,92.4234009,42.8981018
83.0848999,1859.3399658,5.3817101,64.302002,63.7120018,5.15487,88.2995987,1909.1300049,6.4889302,51.1890984,67.7626038,3.5203199,210.4089966,63.3964005,38.4998016,191.1239929,73.1584015,41.4698982
85.4354019,1884.9300537,5.5641398,64.2674026,64.1504974,5.4219499,86.6057968,1919.4499512,6.8623199,51.2027016,66.735199,3.2258501,210.1900024,64.2344971,38.4977989,199.3049927,72.6270981,41.1526985
84.7955017,1884.1199951,5.5093298,64.2387009,63.967701,5.3025799,86.5406036,1919.4599609,6.6570601,51.165699,66.7447968,3.20207,210.0899963,64.1333008,38.4925003,197.0859985,73.1968002,41.1351013
77.9560013,1925.6700439,5.2645001,64.5121994,63.5876007,5.0883398,79.2809982,1949.0600586,6.4318099,51.1847,62.5714989,2.9895401,211.3840027,63.5758018,38.5536995,202.1589966,71.0917969,41.2757988
66.6827011,1972.1400146,4.9617801,63.2400017,62.6032982,4.1451201,66.1875,2010.9599609,5.5260601,50.9160004,64.0259018,2.3143401,219.8580017,68.1380005,39.7036018,200.220993,83.4128036,44.0036011
65.4255981,1977.5799561,4.6600399,61.8861008,60.1334,3.7520499,63.3919983,2025.3599854,4.6944599,49.8667984,60.2981987,2.10446,212.0249939,68.629097,38.2127991,197.4160004,79.2391968,41.6223984
80.5174026,1902.2900391,5.32271,64.1596985,63.3128014,4.8674698,79.8455963,1949.7099609,5.85639,51.0317001,66.2667007,2.8564401,209.9279938,64.2303009,38.4886017,192.7039948,75.4245987,41.0323982
45.7332993,2088.5800781,4.1206198,61.2933006,60.5810013,2.0111001,50.8272018,2085.7900391,5.27004,50.1757011,56.8655014,1.42177,220.0330048,84.3520966,39.5153999,217.5310059,93.4469986,42.8418007
75.8554001,1931.8800049,5.2924399,64.2686996,64.0781021,4.68892,73.3068008,1976.4899902,5.7606401,50.9964981,66.766098,2.5930099,211.651001,64.6957016,38.5993996,197.8860016,73.3554993,41.2546005
67.4627991,1968.9499512,4.84866,63.2099991,61.9351006,4.1426301,66.115303,2013.0300293,5.2813201,50.8927002,63.4264984,2.30722,219.6269989,68.308403,39.6766014,199.423996,82.0935974,43.9187012
83.9440994,1894.1300049,5.5770001,64.2024002,64.0417023,5.27843,84.7412033,1929.0999756,6.7164202,51.1699982,66.6838989,3.10199,209.9810028,64.7755966,38.4924011,197.9250031,74.0967026,41.1314011
80.4674988,1902.1999512,5.29881,64.0619965,62.6767006,4.7898798,79.0523987,1953.9399414,5.6357098,50.9956017,65.1365967,2.81353,208.7380066,64.2511978,38.417099,188.8710022,77.6111984,40.7792015
54.6085014,2035.6899414,5.0805502,61.7312012,65.7342987,3.48439,53.9888,2046.5699463,6.0510402,50.2200012,63.8182983,1.93889,219.3609924,74.8908005,39.4117012,212.4360046,89.5086975,42.718399
52.1081009,2050.6398926,5.0026398,61.6374016,64.6539001,3.2146299,51.7041016,2061.7099609,5.7934699,50.2048988,63.3563004,1.7328,219.2859955,73.905899,39.4436989,210.4730072,89.2335968,42.8521996
83.9748993,1900.7099609,5.4222398,64.5249023,64.1465988,5.5082798,84.8444977,1919.3399658,6.9787002,51.2691994,64.0282974,3.2959299,211.1750031,63.2901993,38.5340996,204.7290039,68.7612,41.236599
71.7801971,1942.0,5.2823901,64.6697998,63.7751007,4.64534,72.9353027,1971.6400146,6.3274598,51.3959007,64.219902,2.70415,218.4880066,67.2165985,39.6929016,204.2669983,80.6268997,42.6809998
81.4151993,1900.2399902,5.3768201,64.0815964,63.0539017,4.8831701,80.9449005,1946.3100586,5.8869801,51.0359993,65.7009964,2.87429,209.1320038,64.5077972,38.4427986,191.0189972,77.0255966,40.9025993
45.4353981,2072.1101074,3.9229901,61.0531006,57.2489014,2.2578399,47.8040009,2088.9099121,4.2371502,50.0503006,54.2141991,1.41184,219.2319946,82.2820969,39.3540993,216.6869965,84.6353989,42.5647011
67.8210983,1967.4100342,4.6889601,61.8125992,60.4524002,3.81076,66.1613007,2014.7099609,4.8418498,49.8618011,61.4189987,2.17734,211.7319946,68.7294998,38.1889,196.3009949,80.0952988,41.5908012
73.1847,1943.4300537,5.0524302,62.9650002,62.9804993,4.2650099,72.1764984,1980.5100098,5.6754799,50.0495987,64.3712006,2.4980199,218.5149994,66.5467987,38.2047997,196.0769958,81.572998,43.1395988
53.1166,2046.8299561,4.8475099,61.5376015,63.3398018,3.23544,52.5252991,2068.2700195,5.5261202,50.1615982,63.6599998,1.7212,218.8840027,73.4385986,39.3781013,208.3029938,88.3463974,42.6651001
83.0346985,1868.1800537,5.3889198,64.2881012,63.8246994,5.1363201,87.2845993,1914.3800049,6.4390202,51.1534996,67.6876984,3.3738,210.5079956,63.5611992,38.5098991,192.8200073,72.9971008,41.3580017
82.8785019,1885.8800049,5.3892598,64.2156982,63.7214012,5.0676498,84.3554001,1929.0699463,6.2314,51.0943985,67.0865021,3.0931101,210.1829987,63.9827003,38.4989014,193.9049988,74.0048981,41.1437988
84.0948029,1899.0799561,5.4414601,64.5049973,64.185997,5.5040302,85.4786987,1914.3699951,7.0019398,51.2713013,64.0963974,3.3505499,211.1000061,63.2666016,38.5307999,204.4940033,68.4964981,41.2178993
48.6867981,2087.6899414,4.3731098,61.5451012,63.5761986,2.4416299,50.9161987,2084.6000977,5.5343399,50.2206993,60.4118004,1.51562,221.3600006,86.5787964,39.5299988,223.1849976,94.5702972,43.0283012
68.9251022,1970.7199707,5.1848202,64.2797012,63.4544983,4.3867898,66.177803,2018.3399658,5.4337702,50.9637985,64.1175995,2.1963301,212.0249939,64.4720993,38.607399,199.7109985,75.1501007,41.1931992
48.2967987,2052.4399414,3.9538801,61.0069008,56.6827011,2.5590999,48.4776993,2081.4599609,3.9776599,50.0210991,54.9990005,1.54395,218.5319977,79.5332031,39.2757988,211.723999,81.7678986,42.3445015
83.5905991,1903.3199463,5.4019899,64.5373993,64.0951996,5.49473,84.2305984,1923.5999756,6.9453301,51.2635002,63.8535004,3.25246,211.220993,63.3086014,38.5373993,204.6880035,68.9866028,41.2463989
67.4496994,1969.9100342,5.08916,64.3899994,62.8515015,4.36517,67.2247009,2013.4899902,5.46421,51.0423012,61.0969009,2.3529999,211.9100037,64.1190033,38.591301,200.772995,75.9232025,41.2495995
78.3622971,1911.8900146,5.0798502,62.4185982,62.2279015,4.4361701,76.7876968,1962.8599854,5.5655298,49.7663994,64.4598007,2.69295,206.9830017,64.8022995,38.3820992,186.4450073,79.8184967,40.4468994
85.7109985,1895.4699707,5.4427099,64.5692978,64.2296982,5.69628,84.941597,1923.0899658,7.13344,51.3022995,64.3582001,3.2851,211.2250061,63.2209015,38.5360985,206.8029938,68.5269012,41.2403984
67.4653015,1969.3199463,5.0878501,64.4078979,62.7238998,4.3835702,67.2990036,2009.5500488,5.4917202,51.0549011,60.6198997,2.4054799,211.8070068,64.2721024,38.5904007,201.0180054,75.5333023,41.2655983
45.5705986,2077.8601074,3.9428101,61.1068001,57.9080009,2.0389199,50.6910019,2086.4899902,4.6895499,50.1044998,54.5723991,1.3676,219.4579926,81.7934036,39.4584007,215.5679932,90.4013977,42.7328987
49.9953995,2044.8399658,3.9992299,61.0220985,56.8321991,2.6949699,49.8945007,2077.1398926,4.0042801,50.0223999,55.9070015,1.59525,218.3040009,78.4182968,39.2582016,210.2230072,81.6289978,42.3134003
55.2924004,2014.2099609,4.3622699,59.6940002,56.6654015,2.98473,55.0962982,2057.1599121,4.30586,49.5055008,57.6570015,1.74842,212.0149994,73.2730026,38.3889008,201.5410004,80.6598969,41.8473015
55.6081009,2024.1300049,5.0463099,63.8987007,60.2333984,3.7558,55.0377998,2066.4799805,4.87639,50.7160988,57.6030006,1.7977901,210.3990021,66.0610962,38.037899,198.2220001,78.789299,40.5087013
79.7934036,1904.0400391,5.0975099,62.4474983,62.3818016,4.5210099,78.2286987,1955.4899902,5.6244798,49.7699013,64.7041016,2.7685201,207.0,64.2120972,38.3815002,186.1730042,78.9942017,40.4412003
62.9398994,1990.3900146,4.6656799,62.8689995,61.1246986,3.6949,62.1525002,2033.4000244,4.9216299,49.8195992,62.2057991,1.99406,222.6990051,70.9815979,40.5227013,204.0339966,81.4636002,43.2943993
51.6856003,2037.4899902,4.0455098,61.0410995,57.0284996,2.82758,51.3358994,2072.5300293,4.04495,50.0242996,56.7373009,1.6486,218.1109924,77.3768997,39.2425995,208.8070068,81.5817032,42.2792015
43.4785004,2084.7299805,3.9612999,61.0890999,58.2770996,1.7065001,49.3428001,2090.9099121,4.9682102,50.1319008,54.7453995,1.35121,219.4199982,81.0786972,39.5029984,212.4190063,91.9012985,42.6810989
86.5299988,1886.9300537,5.4851499,64.5496979,64.2857971,5.7353101,85.6220016,1918.4200439,7.1651101,51.3334007,64.9853973,3.34602,211.1970062,63.1660995,38.5303001,208.5630035,68.2748032,41.2200012
54.969799,2030.9699707,4.3583398,61.2406006,59.4939995,3.17577,54.5754013,2069.9799805,4.6550398,50.0663986,61.1865997,1.7393,218.0099945,75.4384995,39.2505989,206.7929993,84.1384964,42.3426018
80.5826035,1902.4000244,5.3055301,64.0940018,62.8684006,4.8183498,79.4052963,1952.5,5.7042799,51.0079002,65.4720993,2.8211701,209.1710052,64.2286987,38.4430008,190.2920074,76.8961029,40.8704987
49.6750984,2078.5400391,4.5239401,61.6114006,64.2633972,2.7187099,49.9017982,2091.2700195,5.4964499,50.2011986,62.4883003,1.53566,222.1820068,84.4545975,39.5167007,222.970993,93.5839996,43.0542984
71.8346024,1945.7299805,4.9312201,63.7871017,61.8843994,4.45329,69.1587982,1996.7600098,5.2856398,50.7220001,63.4625015,2.42395,209.6029968,65.2310028,37.9090996,192.5019989,78.5397034,40.1287003
44.0382004,2081.6201172,3.9358301,61.0577011,57.7767982,1.7769001,49.8359985,2089.8999023,4.8333302,50.1166,54.3983994,1.34554,219.3029938,80.4610977,39.4864998,211.9810028,91.2465973,42.6553993
82.8507004,1906.5100098,5.4295001,64.4308014,64.2039032,5.2213502,86.7278976,1902.1199951,6.8207002,51.175499,64.0306015,3.38095,210.9290009,63.7243996,38.5143013,197.451004,68.9027023,41.2636986
43.5439987,2080.1000977,3.88662,60.9845009,56.9570999,1.70321,49.3110008,2091.1999512,4.7003598,50.1012001,53.8035011,1.32699,219.0639954,79.1623001,39.4766998,209.9320068,90.4875031,42.5872993
45.6487007,2064.3601074,3.87305,60.9886017,56.4589996,2.3362701,46.2274017,2087.3898926,3.94643,50.017601,53.1371002,1.48235,219.048996,81.2835007,39.3078995,213.5930023,82.2357025,42.3277016
86.1196976,1891.5600586,5.4641099,64.5575027,64.2649002,5.7119899,85.3253021,1920.3399658,7.1515698,51.3140984,64.6536026,3.31738,211.2019958,63.1986008,38.5331001,207.4210052,68.3909988,41.2313004
80.4194031,1905.7199707,5.3394299,64.4248962,63.9034996,5.0615702,84.0432968,1924.6099854,6.5051298,51.1619987,64.5895996,3.1952901,211.1360016,63.6016006,38.5297012,197.2870026,71.1377029,41.3279991
71.4112015,1944.8599854,5.2314901,64.6287994,63.5475998,4.5766902,72.1014023,1977.3399658,6.1256399,51.3591995,64.1692963,2.6407299,218.2769928,66.7826996,39.6843987,202.029007,81.1229019,42.6380005
83.0007019,1880.9699707,5.3935399,64.2447968,63.8235016,5.0996699,85.3253021,1924.0300293,6.3176799,51.1125984,67.3459015,3.1749401,210.3619995,63.8562012,38.5074997,194.0529938,73.4501038,41.2095985
44.1432991,2066.4099121,3.7911301,60.8101997,54.9567986,1.88503,48.1857986,2090.5400391,4.1424999,50.0251007,52.0435982,1.32603,218.3300018,76.4645996,39.4014015,205.3639984,86.4890976,42.3474998
47.9338989,2067.3601074,4.1269202,61.1481018,58.6565018,2.5439999,49.9821014,2091.6699219,4.5170002,50.0611,58.4738007,1.42382,218.9869995,81.2202988,39.3247986,217.477005,84.5864029,42.7150993
56.219101,2022.6300049,5.0472202,63.987999,60.5486984,3.7557299,55.1259003,2061.1101074,4.8679299,50.7424011,57.0419998,1.85883,210.9940033,66.2014008,38.0733986,200.2299957,78.601799,40.5657005
77.097702,1925.4499512,5.35182,63.860199,64.0161972,4.8688598,76.9187012,1948.9100342,6.4940801,51.299099,64.8658981,2.8596201,212.5839996,66.7061996,38.0098,202.5870056,78.8732986,40.7999001
68.3466034,1962.0300293,5.21313,62.6883011,64.0753021,4.15554,69.9138031,1985.2600098,6.3010802,50.053299,64.0171967,2.6110301,217.2899933,67.3472977,39.4673996,200.1060028,82.1994019,43.2793999
44.2765999,2087.0800781,4.0529099,61.2029991,59.6474991,1.8280801,49.9095001,2088.8200684,5.18962,50.1575012,55.8292999,1.3887399,219.7550049,82.9494019,39.5169983,215.048996,92.9654007,42.7675018
76.3787003,1927.1600342,5.2885699,64.2296982,63.7282982,4.6957402,74.1190033,1973.0899658,5.7312102,51.0031013,66.405899,2.63377,211.0839996,64.6399002,38.5642014,196.2140045,74.1976013,41.1882019
80.6691971,1915.6700439,5.3237901,64.5313034,63.8293991,5.2850399,81.7638016,1936.4699707,6.6831899,51.2205009,63.0971985,3.1140299,211.3130035,63.4440994,38.5463982,203.1730042,70.0500031,41.2658997
43.1109009,2083.6398926,3.91836,61.0326996,57.6111984,1.64896,48.9897995,2091.8999023,4.8562102,50.1197014,54.263401,1.33518,219.253006,80.1297989,39.4953995,211.0480042,91.332901,42.6352997
77.3497009,1917.2399902,5.2491298,64.0625992,62.3671989,4.6233602,75.2306976,1970.4100342,5.4162102,50.969799,64.4029007,2.6622701,209.0189972,64.4268036,38.4375992,189.5480042,77.8873978,40.8174019
44.7848015,2068.3400879,3.8612399,60.9915009,56.6109009,2.0720401,48.7569008,2089.3200684,4.3200202,50.0410995,52.9860001,1.36667,219.2709961,80.5485992,39.4133987,214.0879974,87.3985977,42.5839996
47.8857002,2094.9499512,4.1306901,61.3577995,60.3815002,2.3029101,51.4961014,2083.4199219,5.0061102,50.2164993,58.3348007,1.42715,219.7059937,85.2185974,39.4586983,220.4100037,91.7697983,42.9480019
53.6761017,2041.7600098,5.0254798,61.6297989,64.5028992,3.3317599,53.0493011,2054.6398926,5.7817101,50.1940002,63.4884987,1.785,218.9680023,72.1815033,39.4104996,208.7050018,88.5426025,42.7602997
43.7653008,2071.7399902,3.7884099,60.783699,54.7953987,1.73785,48.4827003,2091.1599121,4.2347202,50.0453987,52.4049988,1.30057,218.1289978,75.4929962,39.4182014,203.197998,87.3009033,42.3353996
78.3822021,1922.6199951,5.2796602,64.4957962,63.6664009,5.0827198,80.1339035,1944.8399658,6.4484901,51.1814003,62.9243011,3.02159,211.3540039,63.5582008,38.5502014,201.4980011,71.0764008,41.2798996
80.1048965,1905.6700439,5.2953,64.1649017,62.9645004,4.8102598,80.3189011,1944.9699707,6.12956,51.0213013,65.6059036,2.82774,211.1430054,64.1988983,38.7510986,193.7220001,77.5251999,40.8908005
43.8278999,2086.0,4.0065298,61.1463013,58.9681015,1.76139,49.6138992,2089.9599609,5.0840998,50.1449013,55.2727013,1.36904,219.5890045,82.0337982,39.5108986,213.7480011,92.4661026,42.7256012
79.3904037,1885.8900146,5.3084402,64.3200989,63.8171997,4.9444599,82.6408005,1941.0200195,6.1830301,51.1253014,67.3970032,3.1388299,211.0619965,63.4641991,38.5390015,193.8950043,73.6897964,41.4113007
84.9988022,1881.6199951,5.50068,64.3520966,64.1427994,5.4529099,88.2098007,1904.8399658,6.9346099,51.2280006,65.7927017,3.43751,210.4909973,63.4305,38.5097008,199.7279968,70.2447968,41.1815987
50.4155998,2058.3798828,4.8650098,61.8395996,66.672699,3.2069199,50.7047005,2067.8300781,6.13027,50.2924995,63.478199,2.02337,221.4299927,86.2683029,39.5061989,227.2619934,92.8072968,42.8768005
76.9761963,1921.5500488,5.2645202,64.129097,62.8403015,4.6577902,74.9580002,1971.2900391,5.5485101,50.9880981,65.1091003,2.6485701,209.8690033,64.5003967,38.4898987,192.4320068,76.4247971,40.9841003
48.8333015,2083.5900879,4.3717799,61.4536018,62.3345985,2.6057401,49.9600983,2097.3898926,5.2024398,50.1627007,61.7737999,1.44594,220.8099976,83.6611023,39.4569016,219.4759979,91.6796036,42.9253006
49.5343018,2077.0100098,4.5588899,61.5901985,64.069603,2.78458,49.7120018,2092.6298828,5.5034599,50.1948013,62.9110985,1.56407,221.4299927,83.6387024,39.489399,220.8589935,92.8159027,42.9623985
84.2602997,1887.7399902,5.4914799,64.373703,64.1651993,5.4555302,88.0103989,1902.3100586,6.99049,51.2356987,64.9685974,3.50072,210.5350037,63.2459984,38.5167007,200.2339935,69.2441025,41.1554985
74.2016983,1932.6199951,4.8873701,62.2919006,61.2398987,4.12181,72.4615021,1986.0600586,5.1768098,49.6489983,63.4160995,2.4348199,209.5590057,66.2471008,37.8373985,191.177002,79.9716034,42.1797981
48.0531006,2080.1699219,4.5720701,61.6773987,65.6519012,2.57973,50.2509003,2078.9399414,6.06498,50.2527008,61.1856995,1.68584,221.1679993,88.5472031,39.5495987,223.9190063,95.3742981,42.9822006
57.4567986,2023.1400146,5.0104699,62.9782982,63.7153015,3.5157199,56.7074013,2047.6300049,5.6223502,49.9216003,63.8312988,1.86165,223.4109955,70.9302979,40.6066017,207.0370026,86.093399,43.5973015
44.1321983,2069.5400391,3.7558501,60.6236992,53.698101,1.77617,47.6016006,2090.0,3.9765201,50.0214005,52.0018997,1.29032,216.8500061,73.5236969,39.3697014,195.5079956,84.995697,42.0511017
