Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
0.466836005,50.81639862,0.897714972,279.2940063,32.25310135,6.435500145,0.456768006,39.9640007,0.776179016,210.6269989,26.21730042,3.899399996,233.651001,101.875,34.98759842,206.8899994,114.3010025,29.72480011,1,0,0,0
0.267861992,43.49520111,0.921765983,245.5169983,29.65859985,6.130090237,0.278228015,34.26670074,0.742646992,199.9649963,23.19420052,3.823600054,245.2279968,93.00540161,42.95259857,216.7799988,105.2610016,37.59790039,1,0,0,0
0.352564991,30.78050041,0.976743996,249.4140015,24.09989929,6.398429871,0.306690007,26.50090027,0.803533971,207.4640045,17.97890091,4.304940224,229.6360016,100.1740036,43.01739883,231.2230072,111.5849991,41.55379868,0,0,0,1
0.336329997,43.42610168,0.896425009,266.7340088,28.86689949,6.506490231,0.356519997,34.46849823,0.787353992,204.6759949,22.14920044,4.010260105,249.654007,97.73660278,42.65729904,223.9299927,110.8249969,40.64030075,1,0,0,0
0.292555988,37.8185997,0.857614994,243.8450012,25.41300011,5.546909809,0.27579999,30.39800072,0.793232977,200.3999939,18.83289909,3.961910009,223.2140045,93.76860046,132.7259979,219.9980011,105.0,46.5544014,1,0,0,0
0.343162,47.97610092,0.677628994,284.3250122,28.1826992,5.620359898,0.551998973,39.17779922,1.103999972,206.6629944,23.39119911,3.977930069,211.2870026,98.23719788,137.9309998,196.6519928,107.0800018,40.30659866,0,0,0,1
0.238547996,45.96030045,0.661530018,255.5119934,27.66250038,5.647739887,0.296586007,36.76890182,0.754195988,208.4640045,21.67819977,3.854049921,220.2960052,88.17990112,135.3209991,205.9019928,103.0709991,47.07289886,0,0,0,1
0.459959,42.94329834,0.878409028,280.9150085,27.48670006,6.620069981,0.556966007,34.27159882,1.004789948,215.2120056,23.6977005,4.375349998,224.9389954,106.9899979,138.8999939,207.2940063,117.5479965,48.74639893,0,0,0,1
0.360543013,46.85710144,0.684450984,280.9440002,28.20779991,5.62045002,0.551591992,38.80889893,1.049790025,206.8880005,23.8689003,4.011340141,209.8359985,99.93289948,135.022995,197.0070038,108.9250031,39.9917984,1,0,0,0
0.27946499,44.3362999,0.927852988,248.2839966,29.96360016,6.16215992,0.284646988,34.82189941,0.745150983,200.022995,23.59210014,3.828099966,245.2920074,93.37729645,42.92819977,216.9029999,105.487999,37.56470108,1,0,0,0
0.270240009,38.37749863,0.950416028,238.1690063,27.71910095,6.072820187,0.275067002,31.16950035,0.760713995,199.6649933,20.75079918,3.873389959,245.3289948,94.8082962,43.24100113,221.2330017,105.887001,37.90449905,1,0,0,0
0.472496986,45.32139969,0.92681098,281.3179932,30.02860069,7.329040051,0.483920991,35.1969986,0.759837985,212.5549927,24.88260078,4.378660202,237.7339935,106.512001,39.6208992,217.4329987,120.2099991,38.9734993,1,0,0,0
0.333276004,34.49430084,0.907977998,254.3450012,25.26440048,6.463439941,0.336448014,28.97120094,0.745472014,207.4499969,19.75580025,4.345419884,231.2019958,100.177002,41.61009979,228.7550049,113.9089966,42.25680161,1,0,0,0
0.279062003,47.40909958,0.664817989,269.7569885,28.01619911,5.756309986,0.410737991,38.07120132,0.900990009,205.6950073,22.52759933,3.900480032,218.8600006,92.13790131,139.177002,203.7949982,103.9240036,44.02880096,1,0,0,0
0.395067006,45.48849869,0.681685984,287.1600037,27.36000061,5.781119823,0.636654973,40.48490143,1.35848999,207.6159973,24.07290077,4.116630077,209.279007,105.1709976,150.9900055,181.3710022,106.9639969,40.84189987,0,0,0,1
