Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
0.841158986,112.0810013,1.639960051,239.4700012,45.71009827,5.23029995,0.855967999,91.95480347,1.340360045,205.2740021,35.40390015,0.0,159.352005,61.81150055,19.99020004,147.4369965,75.61440277,18.18460083,0,0,0,1
0.842329025,88.05909729,1.598389983,235.5090027,31.94879913,3.286809921,0.716409981,93.06580353,1.316949964,214.5319977,37.48490143,0.0,170.0469971,57.87480164,19.83639908,156.4199982,69.37180328,21.36739922,1,0,0,0
0.536870003,124.3980026,1.313169956,250.3249969,52.70909882,5.06359005,0.728009999,90.6568985,1.513520002,182.2129974,46.74169922,0.0,179.3099976,43.38750076,17.04290009,147.4120026,55.10649872,17.22699928,1,0,0,0
0.676841021,104.3050003,1.544950008,238.0209961,39.98540115,3.888259888,0.678125978,95.11370087,1.313650012,209.3159943,38.73649979,0.0,173.6840057,57.17229843,19.85790062,159.5160065,67.52149963,21.33609962,0,0,0,1
0.804738998,102.5390015,1.553570032,264.928009,38.10549927,4.668690205,0.839212,94.56340027,1.269870043,206.1119995,37.85620117,0.0,159.7089996,58.62480164,19.98399925,148.1820068,70.87000275,18.27729988,0,0,0,1
1.124189973,109.2870026,1.702640057,236.2299957,38.63729858,5.177050114,1.046229959,92.70659637,1.32201004,206.3090057,32.45399857,0.0,164.2310028,65.61949921,20.22019958,146.4830017,82.27200317,17.71170044,0,0,0,1
0.619455993,115.7269974,1.439919949,255.0249939,47.5326004,4.433829784,0.659384012,94.94830322,1.518110037,194.651001,44.69940186,0.0,165.0789948,49.63119888,17.70199966,148.3309937,61.56159973,18.22200012,1,0,0,0
0.978816986,175.1719971,1.359210014,248.6849976,75.64009857,8.677370071,1.13428998,143.0599976,1.514219999,175.9920044,64.08899689,0.0,182.2819977,33.3512001,16.78289986,143.1940002,44.11249924,15.73449993,0,0,0,1
0.542059004,119.6999969,1.316050053,250.4940033,51.02410126,4.681509972,0.732786,90.37010193,1.514899969,185.8090057,46.73130035,0.0,174.973999,44.60739899,17.0883007,148.6940002,56.85340118,17.71629906,1,0,0,0
0.584407985,117.5360031,1.324509978,250.0469971,51.75149918,4.595880032,0.711179972,93.97509766,1.520020008,191.1470032,48.08050156,0.0,164.9140015,45.50659943,17.24679947,147.1320038,58.20050049,17.98419952,1,0,0,0
0.649491012,105.0749969,1.533869982,238.4730072,40.6106987,4.056869984,0.689150989,95.37310028,1.313109994,208.5140076,38.90390015,0.0,171.5939941,57.10269928,19.8076992,158.7969971,66.87670135,21.05999947,0,0,0,1
0.544443011,129.8190002,1.312319994,250.1309967,55.72859955,5.653800011,0.713180006,93.42970276,1.511749983,179.0690002,48.40819931,0.0,181.2890015,40.63560104,16.98950005,145.5700073,52.42549896,16.60950089,1,0,0,0
0.537819028,121.0410004,1.314700007,250.4980011,51.07440186,4.752649784,0.736235023,90.48200226,1.514389992,184.6380005,46.47040176,0.0,176.6699982,44.30860138,17.06620026,148.6199951,56.30690002,17.57789993,1,0,0,0
0.966022015,182.0879974,1.356709957,248.6150055,78.39980316,8.707169533,1.123739958,139.3930054,1.51267004,175.0659943,64.00189972,0.0,183.8209991,31.8708992,16.76449966,142.3970032,44.47100067,15.68379974,0,0,0,1
