H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
117.3840027,1570.5,14.28929996,142.6880035,107.4840012,138.7879944,116.1709976,1547.530029,16.74150085,86.60800171,91.53369904,74.47480011,210.3930054,52.97230148,28.42429924,184.8630066,73.55639648,24.78899956,1,0,0,0
75.33969879,1790.310059,6.335070133,148.2799988,104.1279984,50.59289932,70.97059631,1681.890015,6.66865015,93.21320343,92.39849854,20.47820091,211.3500061,61.78079987,31.49370003,193.7810059,83.68280029,27.19280052,0,1,0,0
108.3349991,1608.390015,12.51550007,123.4499969,117.1060028,124.25,112.2730026,1551.849976,14.46660042,84.93219757,110.427002,84.09359741,202.6139984,47.92689896,26.11930084,195.5130005,60.97800064,22.65690041,0,0,1,0
74.04299927,1805.540039,6.2572999,158.3170013,110.322998,62.99250031,67.66609955,1682.119995,6.161930084,93.96179962,94.09980011,29.20070076,210.4960022,57.11100006,29.85140038,190.9060059,74.65309906,25.80890083,1,0,0,0
140.548996,1394.300049,20.95389938,145.7200012,112.4319992,217.253006,149.1999969,1512.849976,27.53179932,86.93250275,106.8669968,139.348999,207.7259979,43.03559875,35.82899857,197.0269928,57.75139999,26.07220078,0,1,0,0
143.0440063,1375.380005,21.9932003,151.4589996,112.2969971,230.8390045,152.5249939,1511.310059,28.47170067,86.95500183,106.7350006,142.3939972,208.3309937,42.31259918,39.28129959,200.9609985,57.44179916,27.57019997,0,0,1,0
113.6259995,1570.540039,13.60540009,126.3150024,116.0110016,133.7050018,118.7050018,1549.109985,17.08839989,85.04789734,110.1470032,93.33329773,202.4499969,47.76290131,26.68720055,191.1869965,60.97869873,22.3239994,1,0,0,0
75.3730011,1789.150024,6.332960129,148.0269928,104.1139984,50.55720139,71.07569885,1682.01001,6.679059982,93.21569824,92.40149689,20.39010048,211.3609924,61.87020111,31.58060074,193.7510071,83.7559967,27.23069954,0,1,0,0
75.5951004,1783.329956,6.437419891,148.5780029,105.8450012,54.64490128,70.36560059,1680.290039,6.554500103,93.13780212,92.3710022,22.41020012,211.3070068,61.01699829,30.75289917,191.4790039,81.5667038,26.88400078,1,0,0,0
74.15319824,1798.040039,6.258510113,157.3480072,109.7770004,63.55939865,68.59159851,1682.869995,6.29226017,93.99189758,94.13569641,28.10569954,210.4880066,57.26800156,30.45280075,191.0859985,75.63349915,26.07180023,1,0,0,0
122.0029984,1513.52002,15.70940018,132.4429932,114.7399979,149.7480011,128.6660004,1533.119995,20.47459984,85.91929626,108.9079971,107.4260025,206.677002,46.81779861,27.51049995,189.0339966,60.09030151,22.83909988,1,0,0,0
73.51629639,1820.670044,6.140530109,160.5010071,111.2340012,63.4681015,67.8431015,1682.52002,6.078410149,94.06770325,94.23590088,32.24670029,210.3789978,56.09370041,29.88400078,191.7859955,72.22660065,25.68460083,0,0,1,0
102.3769989,1596.060059,12.48649979,134.5670013,115.0770035,103.6100006,114.0680008,1534.939941,18.40519905,86.12950134,109.0479965,103.2740021,206.272995,49.74079895,26.61389923,183.3809967,61.04230118,22.10619926,1,0,0,0
73.53430176,1819.209961,6.140860081,160.3309937,111.1940002,63.59360123,68.08599854,1682.719971,6.103980064,94.07659912,94.25270081,32.19290161,210.3800049,56.11640167,30.04980087,191.7960052,72.29799652,25.73500061,1,0,0,0
134.5399933,1432.199951,19.39850044,141.7279968,112.75,198.8569946,142.8289948,1515.079956,25.52070045,86.90589905,107.0299988,131.3860016,207.4049988,44.02190018,33.54990005,195.798996,58.26100159,25.16740036,1,0,0,0
100.7060013,1666.819946,11.1885004,132.1040039,115.9319992,108.6019974,104.6419983,1589.47998,11.83010006,88.75240326,110.3820038,73.98560333,193.0010071,46.74919891,26.20820045,196.9620056,61.4233017,23.81520081,0,0,1,0
