H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
62.17229843,3260.800049,5.816090107,65.1207962,39.65140152,4.836909771,61.44979858,3327.179932,6.786960125,67.20559692,40.41600037,3.94107008,172.7960052,58.92169952,20.46369934,153.3070068,72.72380066,21.11940002,0,0,0,1
65.78050232,3057.929932,5.869170189,61.41419983,43.63639832,4.980770111,48.42900085,3250.550049,4.96405983,66.70970154,42.61159897,3.674910069,161.2079926,57.11869812,20.00779915,150.1009979,67.69799805,18.84869957,0,0,0,1
65.56990051,3520.340088,6.377510071,69.36489868,40.7466011,4.90941,61.8280983,3778.379883,7.239789963,66.83190155,40.69480133,3.21649003,168.25,66.17500305,20.47190094,146.6329956,83.7947998,18.26709938,0,0,0,1
64.02230072,2948.209961,5.558599949,57.85070038,38.2521019,4.789450169,53.93759918,3062.919922,5.004620075,67.02610016,37.03609848,4.050829887,166.3399963,57.09569931,19.67420006,156.4329987,65.79329681,20.45100021,0,0,0,1
116.0879974,1625.410034,15.64620018,60.93050003,57.40370178,40.42699814,111.1809998,1603.540039,14.7876997,60.792099,79.13729858,31.81419945,178.3600006,38.00680161,16.84639931,141.7910004,50.55289841,15.32530022,1,0,0,0
64.28959656,3169.669922,5.890059948,63.74319839,66.83979797,5.185190201,53.70259857,3268.060059,5.131690025,67.61299896,63.43349838,3.742959976,156.6549988,61.47969818,19.90979958,146.4420013,76.07240295,17.36980057,0,0,0,1
140.875,1653.420044,20.07789993,70.69139862,90.04589844,53.72029877,180.0630035,1383.959961,29.85650063,60.66529846,80.3506012,41.11560059,196.6849976,31.68899918,17.09269905,143.5079956,41.59000015,16.75460052,0,0,1,0
91.08329773,2343.649902,11.31569958,60.51279831,43.96760178,32.38759995,72.21440125,2449.870117,9.104049683,60.92890167,43.89310074,24.95299911,164.8679962,45.39920044,17.23690033,147.0180054,57.88150024,17.88809967,1,0,0,0
110.1279984,1968.930054,14.6821003,65.22380066,66.48739624,43.28960037,110.8990021,1981.02002,14.68959999,60.68470001,66.54229736,33.78279877,158.3800049,38.20240021,16.79520035,139.6419983,50.39830017,15.0855999,1,0,0,0
61.59859848,2909.290039,5.297229767,58.50419998,43.52080154,4.706059933,72.63210297,2790.23999,6.19190979,67.13950348,43.70740128,4.144599915,172.9420013,57.34209824,19.86599922,158.1470032,68.40730286,21.51709938,1,0,0,0
84.57610321,2474.110107,9.69754982,61.35359955,44.84719849,32.14789963,68.36509705,2529.469971,8.263349533,60.39440155,43.64080048,24.97789955,169.8659973,49.22370148,17.38920021,152.0950012,61.13639832,18.53199959,1,0,0,0
64.36889648,2959.179932,5.592979908,58.23289871,39.90589905,4.916619778,52.70050049,3092.159912,4.961969852,67.08180237,38.75030136,4.071410179,164.4660034,57.36119843,19.61540031,155.3139954,66.41619873,20.00230026,0,0,0,1
125.7610016,2319.97998,17.58279991,77.78769684,72.41609955,65.01820374,182.8639984,2237.969971,28.67819977,61.20619965,64.84980011,49.99029922,181.8730011,32.70510101,16.7567997,142.5919952,44.48590088,15.63140011,0,0,0,1
66.9713974,3387.050049,6.470930099,66.57240295,48.76860046,5.142829895,57.65919876,3668.370117,6.581960201,66.97660065,47.60839844,3.541150093,162.4060059,65.23069763,20.21389961,146.6889954,81.65110016,17.67230034,0,0,0,1
67.7983017,3382.649902,6.579460144,66.28510284,47.19250107,5.041450024,57.0870018,3675.709961,6.561530113,68.02469635,46.17850113,3.41031003,162.0209961,65.01730347,20.07060051,146.246994,81.37619781,17.98800087,0,0,0,1
62.36840057,2899.580078,5.373260021,57.9211998,40.08869934,4.678510189,72.99099731,2801.939941,6.253290176,66.91269684,40.36610031,4.137969971,174.6139984,57.58710098,19.90239906,159.6959991,68.8062973,21.51070023,0,0,0,1
136.5350037,2080.100098,19.38730049,75.60189819,70.89759827,58.8368988,204.2460022,1843.75,31.87789917,60.65570068,61.99269867,44.67910004,200.772995,32.1004982,17.06329918,146.1410065,40.45389938,16.67700005,0,0,0,1
131.9799957,1449.849976,18.27269936,64.68509674,72.75469971,44.94480133,126.7350006,1305.430054,18.88439941,60.44129944,76.52349854,34.72449875,186.6119995,35.8042984,16.8628006,143.5939941,47.28739929,16.01049995,1,0,0,0
64.84020233,3012.139893,5.83781004,61.67490005,72.14810181,5.227419853,58.66930008,3127.73999,5.413509846,67.50959778,70.06159973,3.842269897,143.973999,57.62149811,20.09790039,144.1779938,69.9516983,16.87210083,1,0,0,0
106.2399979,2260.320068,14.15369987,69.40000153,62.32040024,48.54069901,122.2259979,2263.419922,18.37280083,60.93899918,57.66809845,37.64849854,166.0659943,38.54029846,16.39769936,142.6349945,49.75049973,15.83819962,1,0,0,0
125.1210022,2318.060059,17.47050095,77.02760315,70.75090027,63.42850113,182.7480011,2249.360107,28.38269997,61.15140152,63.35189819,48.76710129,181.2630005,33.21640015,16.76280022,142.8329926,44.44179916,15.65410042,0,0,0,1
62.30500031,3208.050049,5.760859966,64.51309967,40.55329895,4.854489803,60.18030167,3256.459961,6.465479851,67.27799988,41.17369843,4.060339928,172.7709961,58.05329895,20.4423008,154.0879974,71.16230011,21.43449974,0,0,0,1
132.4429932,1442.819946,18.34219933,64.67050171,72.21029663,44.86949921,126.7850037,1294.959961,18.87940025,60.43590164,75.67749786,34.63069916,187.1210022,35.85269928,16.86860085,143.8540039,47.17910004,16.06520081,0,0,0,1
66.16850281,3258.580078,6.210110188,65.17870331,55.60029984,5.150139809,56.1507988,3471.610107,5.820380211,68.20290375,53.65510178,3.513580084,157.6849976,62.94670105,19.93740082,145.2079926,78.123703,17.41930008,0,0,0,1
61.64139938,3234.800049,5.728290081,64.72709656,41.05070114,4.83163023,62.54230118,3274.850098,6.796120167,67.20120239,41.81129837,3.961489916,171.8869934,58.69829941,20.46299934,153.2129974,72.31020355,21.10849953,0,0,0,1
91.97370148,2380.050049,11.44859982,59.96989822,43.82960129,30.69589996,67.7039032,2492.469971,8.132789612,60.88850021,45.19480133,23.73469925,164.8739929,45.68479919,17.27869987,147.3650055,59.11420059,18.30780029,1,0,0,0
134.8789978,2203.389893,19.10980034,76.69979858,61.74610138,59.09389877,210.5149994,2008.180054,31.98900032,60.58950043,54.2867012,44.81430054,200.5269928,32.91579819,17.01950073,147.4029999,40.12530136,16.44269943,0,0,0,1
101.1900024,2014.359985,12.88980007,58.92630005,44.75579834,32.91249847,69.6135025,2136.27002,6.897119999,60.71419907,49.88240051,25.34589958,177.1959991,44.17979813,17.05949974,148.5310059,56.10430145,17.52389908,1,0,0,0
128.8110046,1511.73999,17.83580017,65.22319794,82.10430145,46.16569901,127.276001,1388.400024,19.11079979,60.53150177,86.55220032,36.29899979,177.2559967,35.15530014,16.77210045,139.1649933,48.68099976,15.08780003,1,0,0,0
67.59349823,3385.110107,6.551720142,66.40830231,47.50859833,5.042049885,57.38209915,3672.830078,6.565989971,68.03330231,46.46340179,3.39993,162.0859985,65.05750275,20.07040024,146.1210022,81.47000122,17.95089912,0,0,0,1
126.9540024,2325.610107,17.80010033,80.47119904,78.83360291,70.98130035,179.4629974,2218.560059,29.23060036,61.46080017,70.5542984,54.59899902,182.3269958,31.40180016,16.71839905,141.5099945,44.90610123,15.47270012,0,0,0,1
65.57209778,3064.909912,5.901219845,61.73749924,47.94060135,5.128039837,54.94749832,3223.199951,5.465960026,66.84169769,46.87580109,3.695689917,156.848999,57.65060043,19.94680023,148.3099976,69.22879791,18.21549988,0,0,0,1
61.98270035,2895.76001,5.336349964,58.07189941,40.35599899,4.680990219,71.22519684,2795.320068,6.037169933,67.00679779,40.52130127,4.135019779,173.9960022,57.13529968,19.87540054,159.0200043,67.84909821,21.52050018,0,0,0,1
61.87960052,2936.610107,5.326640129,58.98059845,51.9878006,4.778250217,72.86260223,2819.800049,6.341090202,67.3117981,52.00849915,4.150899887,168.697998,58.2845993,19.8621006,155.9179993,69.96029663,21.20700073,1,0,0,0
63.17290115,3331.76001,5.984829903,66.24199677,37.65269852,4.849420071,60.81230164,3454.27002,6.883039951,67.14150238,38.31169891,3.809129953,173.9530029,60.31489944,20.46590042,152.6490021,74.92569733,20.75060081,0,0,0,1
65.83889771,3225.530029,6.121230125,64.72859955,61.85179901,5.252920151,54.88079834,3408.51001,5.499509811,67.28220367,59.09329987,3.663069963,156.5010071,62.74739838,19.99480057,145.5299988,77.85399628,16.9489994,0,0,0,1
132.8959961,1435.810059,18.41040039,64.6556015,71.7220993,44.79980087,126.8099976,1284.699951,18.87050056,60.43090057,74.9190979,34.5461998,187.5509949,35.89720154,16.87360001,144.0780029,47.08369827,16.11160088,0,0,0,1
65.53900146,3113.610107,5.986390114,62.5359993,57.98360062,5.16519022,56.69200134,3275.620117,5.543759823,67.15029907,56.18109894,3.742120028,152.3200073,59.79259872,20.14859962,147.1959991,72.90019989,17.54140091,1,0,0,0
66.00730133,3427.100098,6.338349819,67.77330017,47.49129868,5.087550163,59.51810074,3682.51001,6.642370224,66.97119904,46.34469986,3.380650043,165.4839935,65.83650208,20.22520065,146.4909973,82.58390045,17.77499962,0,0,0,1
133.1199951,2278.629883,18.84129906,76.91429901,63.84680176,60.98329926,211.5789948,2101.139893,31.95369911,60.80699921,56.4620018,46.4673996,195.2689972,32.70619965,16.95059967,145.7850037,41.04740143,16.31949997,0,0,0,1
94.32350159,2317.73999,11.81130028,59.43999863,43.59469986,30.56850052,65.25740051,2443.780029,7.154349804,60.82509995,46.51340103,23.63769913,167.7180023,45.47000122,17.21999931,147.7709961,59.05379868,18.27029991,1,0,0,0
129.447998,2337.350098,18.25740051,75.98519897,64.4178009,60.12139893,209.1929932,2240.47998,31.32760048,60.93529892,57.0605011,46.05279922,187.2579956,33.80770111,16.87140083,144.7250061,41.91260147,16.03809929,0,0,0,1
119.4690018,1602.430054,16.19610023,61.38970184,63.66550064,40.4416008,108.5230026,1526.819946,14.66300011,60.83390045,74.84100342,31.59259987,181.5599976,37.97829819,16.98649979,142.9129944,50.4701004,16.15430069,1,0,0,0
134.8549957,1536.459961,19.00399971,68.6984024,101.7340012,51.92399979,152.8950043,1319.77002,25.8572998,60.71310043,91.03350067,40.0304985,190.0310059,32.05960083,17.09959984,140.7689972,44.50180054,16.52589989,0,0,0,1
92.8368988,2415.399902,11.58339977,59.63370132,44.07949829,29.51889992,64.68270111,2528.560059,7.335120201,60.86100006,46.92570114,22.91650009,164.9570007,45.7696991,17.29929924,147.3679962,60.07360077,18.6576004,1,0,0,0
137.9340057,1463.130005,19.38629913,66.42350006,79.06060028,47.47370148,145.4309998,1248.819946,22.85960007,60.49850082,78.40670013,36.59460068,189.8560028,34.14670181,16.93530083,143.4409943,45.18519974,16.22229958,0,0,0,1
130.25,1479.76001,18.02820015,64.87239838,76.51560211,45.50450134,127.1039963,1347.469971,19.05450058,60.47689819,81.4260025,35.39030075,183.253006,35.46160126,16.82869911,141.8589935,47.83760071,15.65450001,1,0,0,0
62.15790176,3003.389893,5.460149765,61.5658989,69.31060028,4.877779961,65.82319641,2926.100098,5.945270061,67.5196991,68.56999969,3.990639925,154.1869965,59.39569855,20.41839981,148.0639954,71.37830353,20.05690002,1,0,0,0
128.753006,2266.300049,18.11879921,82.75080109,87.75160217,76.57820129,174.302002,2143.02002,29.63380051,61.73680115,78.09799957,58.9292984,182.7910004,30.55789948,16.69729996,140.2920074,45.06420135,15.29189968,0,0,0,1
109.7360001,1790.459961,14.29430008,59.50469971,52.73220062,35.2981987,69.85710144,1848.359985,7.58370018,60.72800064,60.28680038,27.20870018,180.4530029,42.85089874,17.0571003,146.3860016,54.55279922,17.11669922,1,0,0,0
96.31729889,2196.340088,12.32800007,62.15679932,46.57889938,37.6108017,92.76979828,2247.939941,11.89680004,61.07149887,45.67409897,28.95800018,161.7440033,42.47499847,17.01449966,143.25,53.54000092,16.46260071,1,0,0,0
132.2169952,2297.639893,18.70059967,76.84069824,64.62090302,61.2378006,211.2059937,2143.100098,31.86000061,60.87269974,57.21720123,46.75709915,192.6730042,32.88399887,16.91889954,145.2980042,41.33100128,16.20610046,0,0,0,1
65.21579742,2999.820068,5.676290035,59.09609985,43.19279861,5.039589882,49.54639816,3181.72998,4.810919762,67.19519806,41.90499878,4.010409832,162.5850067,58.34740067,19.52389908,153.6629944,68.09140015,19.43779945,0,0,0,1
64.28869629,2976.659912,5.742539883,61.32300186,76.07319641,5.218460083,60.8844986,3047.679932,5.508969784,67.62719727,74.23110199,3.910779953,142.2519989,57.15090179,20.13019943,143.6390076,69.13369751,17.1154995,1,0,0,0
62.88830185,2940.340088,5.429550171,58.8207016,56.58349991,5.033669949,74.31520081,2841.540039,6.556159973,67.28250122,56.66070175,4.199769974,161.4530029,58.44589996,19.82169914,153.0,70.31610107,20.17320061,1,0,0,0
61.81549835,3187.439941,5.679719925,64.21040344,42.6977005,4.851299763,61.45600128,3211.199951,6.503449917,67.26509857,43.30500031,4.045239925,171.0319977,58.09759903,20.43980026,153.477005,71.14830017,21.27370071,0,0,0,1
142.4309998,1558.699951,20.28759956,69.01509857,85.44290161,51.16740036,171.4190063,1288.630005,27.97649956,60.58840179,79.41419983,39.29840088,194.1589966,32.39830017,17.02490044,143.5,42.50419998,16.51119995,0,0,0,1
119.9079971,1622.219971,16.10779953,60.67879868,61.1617012,38.30670166,87.16320038,1569.25,11.21339989,60.78779984,67.85449982,29.61930084,183.2590027,40.07780075,17.07390022,144.7409973,52.0542984,16.91080093,0,0,0,1
123.8679962,2321.850098,17.25349998,75.85379791,67.87290192,60.99850082,182.4190063,2274.370117,27.89249992,61.07189941,60.71310043,46.88240051,180.401001,34.10400009,16.77560043,143.2539978,44.41180038,15.71350002,0,0,0,1
62.17850113,2902.110107,5.354380131,58.08509827,41.36240005,4.68584013,73.0109024,2797.47998,6.240029812,66.98040009,41.61040115,4.138770103,174.072998,57.55920029,19.89410019,159.201004,68.75219727,21.50939941,0,0,0,1
79.66999817,2518.409912,8.797659874,61.30469894,51.02199936,29.78709984,73.61799622,2556.879883,8.46088028,62.20729828,50.32630157,23.50839996,165.3419952,49.96789932,17.73119926,148.4669952,61.91320038,18.28619957,1,0,0,0
67.76719666,3430.860107,6.639589787,66.9539032,45.80590057,5.008220196,58.34049988,3733.52002,6.866240025,68.01170349,45.01399994,3.355469942,163.3439941,65.72370148,20.11199951,146.1929932,82.65219879,18.07649994,0,0,0,1
62.60079956,3226.649902,5.813389778,64.7798996,39.07979965,4.855130196,59.75979996,3291.919922,6.479990005,67.26329803,39.69820023,4.053740025,174.0509949,58.21160126,20.44680023,154.4170074,71.45379639,21.47940063,0,0,0,1
86.25260162,2436.679932,10.56770039,63.31029892,49.16740036,38.74819946,80.29419708,2534.280029,10.72430038,61.10540009,47.30479813,29.77330017,165.1470032,43.8506012,17.10460091,144.628006,56.57080078,17.22130013,1,0,0,0
63.89680099,2992.669922,5.693029881,61.45019913,73.33029938,5.205339909,62.10820007,3023.320068,5.608960152,67.56759644,71.66220093,3.928859949,144.8379974,57.81389999,20.16250038,144.7720032,70.05039978,17.6772995,1,0,0,0
67.06890106,3198.949951,6.25082016,63.82780075,48.93769836,5.130129814,54.71300125,3431.98999,5.735060215,68.03990173,47.65750122,3.644180059,158.4170074,61.66790009,19.97579956,147.0350037,75.56780243,18.02930069,0,0,0,1
