Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
1.34145999,187.5,1.51741004,497.7120056,146.7310028,31.77280045,1.259899974,162.378006,1.239549994,346.4140015,141.6889954,22.96529961,210.3930054,52.97230148,28.42429924,184.8630066,73.55639648,24.78899956,1,0,0,0,0.0
1.537099957,164.5639954,1.654010057,515.5949707,124.302002,30.64830017,1.434489965,137.2109985,1.33585,363.9389954,117.1340027,18.55669975,211.3500061,61.78079987,31.49370003,193.7810059,83.68280029,27.19280052,0,1,0,0,0.0
1.539240003,163.5800018,1.468309999,474.1650085,167.8470001,35.3757019,1.576400042,143.7510071,1.632060051,329.2160034,172.8240051,29.0821991,202.6139984,47.92689896,26.11930084,195.5130005,60.97800064,22.65690041,0,0,1,0,0.0
1.460109949,162.9329987,1.782080054,538.8829956,145.0500031,32.53979874,1.345710039,140.4120026,1.31712997,387.45401,140.1340027,22.67210007,210.4960022,57.11100006,29.85140038,190.9060059,74.65309906,25.80890083,1,0,0,0,0.0
1.290259957,207.1499939,1.342910051,507.4049988,161.7940063,36.17620087,1.374259949,178.7489929,1.625159979,332.8370056,153.6150055,29.55579948,207.7259979,43.03559875,35.82899857,197.0269928,57.75139999,26.07220078,0,1,0,0,0.0
1.259109974,213.0370026,1.334040046,515.0,161.3650055,36.21849823,1.335229993,178.9490051,1.624799967,328.7520142,152.7920074,29.2845993,208.3309937,42.31259918,39.28129959,200.9609985,57.44179916,27.57019997,0,0,1,0,0.0
1.485419989,173.6499939,1.440250039,477.4549866,166.8880005,35.33779907,1.565240026,154.4680023,1.635730028,339.6409912,169.7070007,30.03750038,202.4499969,47.76290131,26.68720055,191.1869965,60.97869873,22.3239994,1,0,0,0,0.0
1.531759977,165.1470032,1.651720047,514.9949951,124.3300018,30.61580086,1.429149985,137.5330048,1.335590005,362.473999,117.2249985,18.39900017,211.3609924,61.87020111,31.58060074,193.7510071,83.7559967,27.23069954,0,1,0,0,0.0
1.52778995,168.3049927,1.695780039,517.2839966,130.7330017,30.81979942,1.412829995,140.8309937,1.33739996,362.4219971,124.5770035,19.09189987,211.3070068,61.01699829,30.75289917,191.4790039,81.5667038,26.88400078,1,0,0,0,0.0
1.436679959,165.0590057,1.760349989,536.8499756,142.6750031,32.42770004,1.32325995,141.3099976,1.315670013,382.8710022,137.1289978,22.05750084,210.4880066,57.26800156,30.45280075,191.0859985,75.63349915,26.07180023,1,0,0,0,0.0
1.388530016,188.0870056,1.397310019,485.6380005,165.7059937,35.33850098,1.501160026,171.4929962,1.590909958,349.2080078,166.173996,30.63960075,206.677002,46.81779861,27.51049995,189.0339966,60.09030151,22.83909988,1,0,0,0,0.0
1.481729984,158.4340057,1.820050001,542.3189697,149.7420044,32.71649933,1.359519958,139.9940033,1.319560051,395.6860046,146.2319946,23.68880081,210.3789978,56.09370041,29.88400078,191.7859955,72.22660065,25.68460083,0,0,1,0,0.0
1.344750047,188.7550049,1.385059953,486.5419922,165.2380066,35.07030106,1.557739973,176.3990021,1.594329953,368.2409973,166.298996,31.13579941,206.272995,49.74079895,26.61389923,183.3809967,61.04230118,22.10619926,1,0,0,0,0.0
1.474410057,159.3049927,1.817710042,541.8510132,149.697998,32.6896019,1.35055995,140.6640015,1.319270015,393.8590088,146.2059937,23.47780037,210.3800049,56.11640167,30.04980087,191.7960052,72.29799652,25.73500061,1,0,0,0,0.0
1.32644999,200.2129974,1.361250043,502.7780151,162.5659943,36.20230103,1.417449951,174.9029999,1.626430035,336.2290039,156.0469971,29.75589943,207.4049988,44.02190018,33.54990005,195.798996,58.26100159,25.16740036,1,0,0,0,0.0
1.686630011,153.7539978,1.787590027,487.5440063,159.598999,34.96030045,1.611170053,139.5269928,1.550519943,369.7640076,161.6640015,29.39830017,193.0010071,46.74919891,26.20820045,196.9620056,61.4233017,23.81520081,0,0,1,0,0.0
1.602020025,160.4129944,1.769309998,525.5109863,136.022995,31.27899933,1.482499957,136.3070068,1.342700005,383.0440063,130.8860016,21.40559959,211.1719971,59.50370026,29.69689941,192.3269958,78.09670258,26.4477005,0,0,0,1,0.0
