Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
0.243461996,51.64759827,0.657472014,286.8299866,29.61300087,5.818840027,0.266732991,40.82820129,0.652132988,206.2949982,23.53930092,4.015870094,219.8880005,83.74490356,136.5370026,215.8070068,103.7539978,43.9516983,1,0,0,0
0.403887004,41.99599838,0.877584994,275.269989,28.09160042,6.750050068,0.468796015,34.07279968,0.744413972,215.4830017,23.2935009,4.502130032,229.3690033,99.67590332,39.207901,219.5460052,116.7890015,40.43349838,1,0,0,0
0.196686998,43.30950165,0.738883972,238.1100006,27.13689995,5.369209766,0.198116004,32.8348999,0.654066026,200.3220062,20.46649933,3.783220053,220.0700073,83.66100311,132.8529968,207.4660034,100.6009979,46.21319962,1,0,0,0
0.377131999,27.83740044,1.037420034,241.0870056,23.07489967,6.426970005,0.291031003,24.72990036,0.845054984,207.529007,17.67589951,4.35695982,230.2129974,102.4789963,43.17110062,236.8609924,111.487999,41.69680023,1,0,0,0
0.332217991,32.18889999,0.923689008,249.0330048,24.75020027,6.447889805,0.313766986,27.88599968,0.755770028,207.3009949,18.80750084,4.347680092,231.4880066,100.4720001,41.7010994,230.2669983,113.3860016,42.32189941,1,0,0,0
0.376536995,47.44990158,0.682819009,284.9899902,28.37890053,5.688399792,0.585978985,39.97949982,1.132400036,207.0899963,24.00200081,4.05053997,210.2079926,100.8949966,139.7030029,193.5220032,108.1589966,40.26530075,0,0,0,1
0.329358011,47.83729935,0.675810993,281.0820007,28.10239983,5.589529991,0.522880018,38.71659851,1.059859991,206.5189972,23.13439941,3.955240011,211.4250031,96.97840118,136.7030029,197.7969971,106.7259979,40.28089905,0,0,0,1
0.413161993,43.72399902,0.881103992,276.1289978,28.53359985,6.697999954,0.435151994,35.05339813,0.731369972,215.3789978,23.63629913,4.544720173,229.7489929,98.72470093,39.10649872,220.1119995,114.9189987,40.38339996,0,0,0,1
0.440935999,58.18759918,0.902055979,279.026001,35.0257988,6.674759865,0.483855009,45.14599991,0.758367002,205.4850006,27.45940018,3.83991003,236.8249969,98.06999969,36.57849884,204.6940002,108.7829971,31.05480003,1,0,0,0
0.422666997,41.32300186,0.888993979,267.7640076,28.08160019,6.565999985,0.525501013,34.33069992,0.764294982,215.128006,23.34760094,4.362370014,226.0350037,99.07730103,40.38990021,214.5789948,116.6070023,40.66799927,0,0,0,1
0.266050994,38.26330185,0.946666002,237.6239929,27.70400047,6.067749977,0.272412002,31.09560013,0.756506979,199.651001,20.75510025,3.871850014,245.2949982,94.6957016,43.23189926,220.9900055,105.8079987,37.89730072,1,0,0,0
0.30410701,47.32720184,0.880952001,255.9129944,30.99530029,6.368400097,0.315542996,36.94200134,0.759706974,204.1999969,24.43330002,3.847349882,247.6640015,93.48249817,42.26039886,215.673996,106.939003,39.80369949,1,0,0,0
0.413296014,42.9919014,0.883723021,275.9410095,28.30330086,6.712850094,0.44273901,34.53609848,0.737531006,215.404007,23.46960068,4.532740116,229.7220001,99.47350311,39.1568985,220.3630066,115.5690002,40.41350174,0,0,0,1
0.187453002,36.57089996,0.871930003,228.2830048,27.42840004,6.018750191,0.217002004,28.81340027,0.639225006,199.1399994,21.29299927,3.911390066,244.5449982,93.38169861,43.0143013,215.8860016,104.2679977,37.73830032,1,0,0,0
0.293630987,47.94020081,0.879462004,252.8829956,30.84049988,6.297289848,0.312624007,36.88040161,0.782988012,204.2140045,24.21649933,3.811990023,247.7169952,91.8391037,42.30270004,215.2030029,106.2020035,39.86460114,1,0,0,0
0.432233989,57.6344986,0.902814984,279.6059875,34.68050003,6.585529804,0.453447998,44.82109833,0.758921027,205.5059967,27.4368,3.832989931,237.0670013,97.10690308,36.64139938,206.5379944,108.7639999,31.08699989,1,0,0,0
0.447786003,44.26309967,0.935593009,262.0639954,27.95299911,6.327370167,0.441489011,37.00709915,0.758307993,214.9629974,24.3029995,4.301040173,226.621994,97.77539825,40.6534996,217.970993,113.1689987,40.75600052,1,0,0,0
0.274973989,46.95280075,0.665389001,268.928009,27.9272995,5.748839855,0.414272994,37.48339844,0.91159302,205.6150055,22.21529961,3.890880108,218.7579956,92.01799774,138.9700012,203.4120026,103.7490005,44.02190018,0,0,0,1
0.361479014,45.20600128,0.689899027,273.1789856,28.03689957,5.574820042,0.524932027,37.42229843,0.959370017,206.8880005,23.78709984,4.011380196,208.701004,100.4420013,130.7109985,197.9730072,110.3079987,39.67639923,1,0,0,0
0.320760995,35.6780014,0.90793401,250.7149963,25.4659996,6.282159805,0.308443993,28.68880081,0.740746021,207.0469971,18.98660088,4.198729992,228.0800018,96.03579712,42.7901001,221.154007,110.2269974,41.26890182,0,0,0,1
0.26106599,45.82249832,0.690470994,259.9830017,27.61790085,5.660870075,0.347429991,35.97370148,0.845098019,205.0829926,21.83410072,3.915139914,221.5890045,90.33270264,137.2409973,206.6360016,104.5390015,48.60860062,0,0,0,1
0.404825985,51.69110107,0.874566019,273.8940125,32.39680099,6.311779976,0.431596994,40.62649918,0.768258989,205.7949982,26.33410072,3.891129971,233.1569977,98.95179749,36.32030106,207.3970032,111.0999985,30.95750046,1,0,0,0
0.366701007,53.44010162,0.879266024,275.4710083,33.13759995,6.369279861,0.364383996,40.75389862,0.755486012,205.2740021,26.88710022,3.830709934,238.1950073,96.57150269,36.80479813,209.9060059,108.6330032,31.22459984,1,0,0,0
0.248565003,45.14670181,0.675493002,275.3190002,28.15589905,5.998459816,0.402123004,36.83580017,0.839812994,206.0189972,22.92239952,3.956650019,221.3769989,89.88800049,135.4170074,209.5059967,104.9069977,43.96250153,1,0,0,0
0.343708992,47.69309998,0.68690598,283.1010132,28.0454998,5.666860104,0.553957999,38.23860168,1.091089964,207.6679993,23.06069946,3.979120016,215.3670044,98.01989746,137.0720062,197.8890076,107.3909988,40.65230179,0,0,0,1
0.310003996,47.34989929,0.882492006,258.1589966,31.13870049,6.401730061,0.318594992,37.0788002,0.753843009,204.2079926,24.6739006,3.861000061,247.6439972,94.28240204,42.23949814,215.9819946,107.2990036,39.76190186,0,0,0,1
0.348951012,39.24470139,0.882339001,269.1260071,26.30419922,6.425700188,0.372379988,32.66699982,0.730049014,213.279007,21.60320091,4.247139931,227.6340027,98.67980194,41.08190155,231.4140015,115.6829987,41.64730072,1,0,0,0
0.234037995,40.78820038,0.901961982,238.0619965,28.72960091,6.058129787,0.258237004,32.47579956,0.718985021,199.727005,22.27969933,3.827409983,245.0140076,92.73490143,43.00320053,216.598999,104.8570023,37.67309952,1,0,0,0
