Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
0.322470993,61.57970047,0.515573025,151.5079956,49.04079819,3.857800007,0.287315995,49.91080093,0.345894992,112.2959976,44.82519913,2.236579895,211.0820007,63.60189819,38.5257988,196.1450043,71.44909668,41.35160065,0,0,0,1,0.0
0.417071015,75.64859772,0.531517029,201.2389984,65.60959625,5.995629787,0.369387001,54.85559845,0.409518003,128.1869965,45.89849854,2.767649889,211.2169952,64.67970276,38.57279968,196.6529999,74.04869843,41.20159912,0,0,0,1,0.0
1.153920054,87.040802,1.220690012,208.7290039,45.79600143,5.179890156,1.111549973,81.43720245,1.174659967,169.2250061,43.90230179,3.735539913,219.1340027,82.13379669,39.33819962,217.2369995,83.97100067,42.59189987,1,0,0,0,0.0
0.326265991,54.11149979,0.487033993,128.9980011,40.75220108,3.044909954,0.255807996,47.68970108,0.40072301,104.1880035,44.23970032,1.963719964,210.2460022,63.85570145,38.49840164,197.720993,72.24819946,41.16329956,0,0,0,1,0.0
1.018779993,86.66490173,1.338639975,203.2369995,48.73960114,6.344530106,0.886631012,80.0286026,1.219529986,163.723999,44.12360001,3.867000103,220.7859955,82.32929993,39.46509933,218.4259949,92.02529907,42.88169861,0,0,0,1,0.0
1.134860039,83.06230164,1.20799005,199.7250061,44.48960114,4.746920109,1.060539961,78.55840302,1.024359941,165.2290039,43.78779984,3.538389921,218.2899933,78.31890106,39.2594986,208.951004,81.0789032,42.22470093,1,0,0,0,0.0
1.018859982,87.75640106,1.589540005,204.5420074,50.16839981,7.337860107,0.786503971,79.90830231,1.321349978,162.2369995,44.12329865,4.351590157,221.1929932,85.25800323,39.49840164,225.5440063,92.52829742,42.86949921,0,0,0,1,0.0
0.299043,59.54380035,0.458146006,150.7550049,47.56900024,4.015739918,0.268904001,48.5970993,0.29253301,110.6050034,44.71989822,2.227459908,211.4140015,63.62049866,38.55759811,202.5650024,71.25119781,41.2737999,0,0,0,1,0.0
1.196959972,86.80220032,1.311959982,206.5090027,43.44929886,5.039790154,1.229380012,83.28890228,1.201279998,171.798996,43.71310043,3.673449993,218.2489929,76.83830261,39.35070038,205.2299957,83.94210052,42.22890091,0,0,0,1,0.0
1.200710058,86.7233963,1.274680018,213.197998,45.4966011,5.102180004,1.14763999,81.37339783,1.151270032,169.9279938,43.76169968,3.739160061,219.3119965,81.79160309,39.32040024,214.3619995,82.59739685,42.31370163,1,0,0,0,0.0
0.307217985,60.0387001,0.475499988,150.7579956,47.97629929,3.97894001,0.273431987,48.97430038,0.310764998,110.9079971,44.72949982,2.219330072,211.3509979,63.56689835,38.54959869,201.0099945,71.24549866,41.28390121,0,0,0,1,0.0
0.384314001,72.00209808,0.54706198,188.7910004,61.44499969,5.571149826,0.328031987,53.25899887,0.344417006,124.4440002,45.59529877,2.6651299,211.723999,63.42539978,38.56890106,198.5500031,74.82230377,41.25590134,0,0,0,1,0.0
0.761105001,72.90480042,0.727903008,182.6670074,51.30929947,4.640210152,0.671895981,65.70939636,0.652472973,151.7409973,50.47380066,3.140820026,212.022995,69.3164978,38.20640182,197.8840027,79.62840271,41.6271019,1,0,0,0,0.0
1.215600014,87.78019714,1.399600029,204.9459991,43.12210083,5.269320011,1.343780041,86.86840057,1.350209951,175.9620056,43.74219894,3.738359928,217.9779968,74.27059937,39.40950012,201.4830017,86.58239746,42.2779007,0,0,0,1,0.0
1.160290003,88.08190155,1.198819995,212.0659943,45.85440063,5.321859837,1.150210023,82.46430206,1.220659971,170.6040039,43.87639999,3.776390076,219.2689972,82.33390045,39.36640167,216.7030029,85.28949738,42.58720016,0,0,0,1,0.0
0.318204999,61.15940094,0.502152979,151.7779999,48.86220169,3.933769941,0.282885998,49.62779999,0.333885014,111.9160004,44.79320145,2.232049942,211.2079926,63.57089996,38.5359993,198.0659943,71.35610199,41.31740189,0,0,0,1,0.0
