Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
1.530140042,165.246994,1.470800042,474.8580017,168.3090057,35.32820129,1.56099999,143.7980042,1.631500006,325.868988,174.0119934,28.78160095,202.6649933,47.76110077,26.6019001,195.4279938,61.00279999,22.87260056,0,0,1,0
1.461310029,163.4080048,1.778800011,538.6450195,144.548996,32.52899933,1.348320007,140.298996,1.316949964,386.7739868,139.4550018,22.5977993,210.5249939,57.29660034,29.69709969,190.6649933,74.9618988,25.76950073,0,0,0,1
1.565279961,159.6089935,1.474449992,473.0140076,167.6080017,35.48239899,1.59860003,141.3249969,1.631819963,330.8900146,172.4700012,29.1821003,202.6040039,48.15729904,25.52890015,196.5440063,60.96260071,22.43950081,0,0,0,1
1.265630007,211.5540009,1.333760023,512.940979,161.1529999,36.20500183,1.342530012,179.5189972,1.624480009,329.7850037,152.2059937,29.39730072,208.173996,42.36880112,38.5379982,200.3280029,57.35739899,27.2996006,0,1,0,0
1.508679986,180.8200073,1.769500017,518.2960205,138.4889984,30.94720078,1.343819976,148.1100006,1.339100003,344.6610107,132.3609924,17.38400078,211.4440002,61.16059875,28.12549973,184.0130005,80.17160034,25.02269936,1,0,0,0
1.56438005,167.8529968,1.756060004,524.1279907,136.8800049,31.22389984,1.435420036,140.9980011,1.340929985,371.0209961,131.2969971,20.40329933,211.3240051,60.13560104,29.27470016,189.9790039,79.04859924,26.09980011,1,0,0,0
1.503909945,165.4889984,1.607310057,505.8699951,120.7330017,29.97879982,1.41166997,135.4519958,1.332360029,350.1140137,114.086998,16.07180023,211.5890045,63.91379929,33.17900085,197.0059967,85.57980347,27.93160057,0,1,0,0
1.614580035,153.6820068,1.488680005,472.4899902,167.5350037,35.7417984,1.628720045,137.0330048,1.630069971,330.4890137,172.4609985,28.78339958,202.7369995,48.45270157,24.92830086,199.7059937,61.02819824,22.31620026,0,0,0,1
1.384950042,189.2429962,1.405580044,494.9849854,164.9720001,36.21500015,1.488379955,168.3829956,1.62966001,342.6650085,163.8690033,30.15410042,206.8139954,45.99610138,29.4715004,192.8070068,59.66839981,23.54380035,1,0,0,0
1.505089998,203.3549957,1.777390003,550.9589844,143.2850037,31.94350052,1.282559991,155.7100067,1.30862999,366.5929871,136.246994,18.77860069,214.0850067,62.72399902,26.72089958,190.8910065,78.60389709,24.17720032,1,0,0,0
1.305320024,204.4649963,1.352540016,504.7619934,162.4889984,36.16949844,1.392670035,177.7910004,1.625810027,334.7160034,155.5189972,29.65299988,207.5130005,43.51440048,34.37919998,195.5879974,58.12080002,25.47069931,1,0,0,0
1.50691998,155.3600006,1.825129986,543.6400146,149.5619965,32.79880142,1.392750025,137.3760071,1.320459962,401.8330078,145.970993,24.38150024,210.3710022,56.05609894,29.36630058,191.7619934,72.09950256,25.55279922,0,0,0,1
1.508640051,155.0169983,1.826769948,543.8170166,149.720993,32.80810165,1.394430041,137.253006,1.320590019,402.4590149,146.1809998,24.4503994,210.3609924,55.99679947,29.36739922,191.822998,71.99250031,25.55279922,1,0,0,0
1.684139967,154.5930023,1.793089986,488.4410095,159.1459961,34.95159912,1.608649969,140.6040039,1.55053997,372.2520142,160.7610016,29.46780014,192.9459991,46.6086998,26.27809906,196.5829926,61.3893013,23.83749962,0,0,1,0
1.308210015,204.6970062,1.368350029,499.1159973,164.8040009,36.0447998,1.396800041,182.3910065,1.626240015,339.3359985,161.2359924,29.87899971,206.9089966,44.01160049,30.52960014,189.3789978,59.13740158,23.86709976,1,0,0,0
1.612130046,160.6349945,1.792140007,528.2360229,138.8430023,31.44930077,1.488299966,136.6569977,1.344009995,386.0320129,133.9779968,21.97859955,211.1900024,59.17060089,29.09079933,191.552002,77.06580353,26.11969948,1,0,0,0
1.624639988,157.2980042,1.793419957,527.3410034,137.4049988,31.38349915,1.50454998,134.5440063,1.344380021,389.8880005,132.7749939,22.12599945,211.0910034,58.93119812,29.58620071,192.897995,76.83010101,26.46170044,0,0,0,1
1.386999965,189.2850037,1.395799994,487.0169983,165.6390076,35.39810181,1.482859969,171.4559937,1.589820027,345.5490112,165.5720062,30.3859005,206.8220062,46.26710129,28.11079979,190.2279968,59.92639923,23.13940048,0,0,0,1
1.510030031,169.3309937,1.458699942,476.5190125,167.8840027,35.33440018,1.554029942,147.6679993,1.632809997,329.0899963,172.4109955,29.04319954,202.6349945,47.60630035,26.98080063,194.0079956,61.03570175,22.77319908,0,0,1,0
1.365939975,191.621994,1.389129996,486.605011,165.6369934,35.28160095,1.492949963,176.298996,1.590880036,353.6329956,165.8059998,30.74309921,206.5509949,46.8852005,27.27930069,186.9259949,60.16659927,22.59989929,1,0,0,0
1.556270003,160.8760071,1.472139955,473.3099976,167.677002,35.44029999,1.591400027,142.1300049,1.631929994,330.4140015,172.5650024,29.16769981,202.6029968,48.08840179,25.70569992,196.1869965,60.96289825,22.51259995,1,0,0,0
1.351390004,195.723999,1.380820036,499.5239868,163.6990051,36.21360016,1.445919991,172.2610016,1.627709985,338.6640015,159.5780029,29.88710022,207.1560059,44.82770157,31.7852993,194.5220032,58.89039993,24.47139931,1,0,0,0
1.486029983,158.1519928,1.817829967,542.3389893,149.2630005,32.72079849,1.366490006,139.3899994,1.319550037,396.394989,145.5939941,23.76409912,210.3930054,56.19879913,29.72719955,191.6699982,72.43499756,25.65259933,0,0,1,0
1.506139994,189.8240051,1.771790028,544.257019,143.2949982,31.92980003,1.322739959,150.322998,1.310279965,371.4849854,136.5590057,19.92880058,213.322998,61.61510086,26.99469948,189.6190033,78.21829987,24.33819962,1,0,0,0
1.465499997,163.0769958,1.781380057,538.973999,144.7910004,32.54729843,1.352830052,140.0650024,1.317149997,387.5570068,139.7480011,22.69939995,210.5319977,57.29990005,29.57990074,190.6179962,74.86620331,25.72060013,1,0,0,0
1.490499973,171.298996,1.672510028,513.4019775,129.6089935,30.63240051,1.379490018,143.0110016,1.335430026,355.4200134,123.4120026,18.4965992,211.2879944,61.25669861,31.35639954,191.0930023,82.32260132,27.25580025,1,0,0,0
1.53797996,163.8939972,1.46686995,474.2929993,167.7380066,35.38510132,1.578160048,144.2740021,1.632339954,330.2609863,172.5359955,29.17670059,202.598999,47.94129944,26.0951004,195.2779999,60.97430038,22.60250092,0,0,0,1
1.58070004,157.6809998,1.478610039,472.7479858,167.4940033,35.5685997,1.610489964,140.1199951,1.631610036,331.6900024,172.3240051,29.1746006,202.6109924,48.26330185,25.26049995,197.1139984,60.9734993,22.30739975,0,0,0,1
