Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
1.114310026,91.05599976,1.125859976,218.9160004,47.76010132,6.165160179,1.207039952,85.76139832,1.431049943,173.7169952,44.00400162,3.953269958,219.7850037,84.18019867,39.48300171,218.1690063,92.3526001,42.85639954,0,0,0,1,0.0
1.031000018,89.60489655,1.607229948,208.9450073,51.29779816,7.644430161,0.801187992,80.36810303,1.341040015,163.1179962,44.16989899,4.452620029,221.4299927,86.26830292,39.50619888,227.2619934,92.80729675,42.87680054,0,0,0,1,0.0
1.209710002,87.42680359,1.401409984,203.9470062,42.75170135,5.190509796,1.324620008,86.27559662,1.323519945,175.2369995,43.72309875,3.708460093,217.7599945,73.89409637,39.39770126,200.1399994,86.07550049,42.22800064,0,0,0,1,0.0
0.363297999,66.9088974,0.527801991,174.1909943,55.68389893,4.959050179,0.315667003,51.92760086,0.323352009,120.586998,45.24280167,2.526060104,211.6239929,63.79439926,38.57180023,200.072998,74.11009979,41.27920151,0,0,0,1,0.0
0.346693009,64.12010193,0.503531992,166.5829926,52.55970001,4.649149895,0.309563011,51.05149841,0.30457601,118.5029984,45.0788002,2.45927,211.5630035,64.01260376,38.57419968,201.5090027,73.49710083,41.27730179,0,0,0,1,0.0
0.30844301,59.89490128,0.483563989,149.0549927,47.6772995,3.873239994,0.274390996,49.02330017,0.321696997,110.4850006,44.70449829,2.194479942,211.2720032,63.5522995,38.54190063,199.8339996,71.03910065,41.29370117,0,0,0,1,0.0
0.257499009,53.63330078,0.410198003,131.2489929,41.28219986,3.28354001,0.224880993,45.80970001,0.29589501,101.2679977,44.23759842,1.942119956,211.2570038,63.31819916,38.54050064,204.7839966,69.1434021,41.25180054,0,0,0,1,0.0
0.642459989,71.98220062,0.64231199,181.3240051,53.44660187,4.773769855,0.58544898,64.03690338,0.583181024,146.8630066,51.3932991,3.034960032,210.5269928,67.77799988,37.90750122,196.2480011,79.46649933,42.37129974,1,0,0,0,0.0
1.18888998,88.4036026,1.336130023,206.4120026,43.22570038,5.322720051,1.30388999,86.32450104,1.343880057,175.0240021,43.74739838,3.753999949,218.1289978,75.49299622,39.41820145,203.197998,87.30090332,42.33539963,0,0,0,1,0.0
0.93808502,75.65609741,1.287350059,174.7409973,42.53779984,4.837339878,0.735239983,76.08920288,1.081200004,156.7890015,43.86149979,3.517659903,219.2149963,75.40190125,39.3987999,210.1349945,89.15390015,42.71350098,0,0,0,1,0.0
