Ols_Al_0_2,Ols_Ca_0_2,Ols_Fe_0_2,Ols_K_0_2,Ols_Mg_0_2,Ols_P_0_2,Ols_Al_2_6,Ols_Ca_2_6,Ols_Fe_2_6,Ols_K_2_6,Ols_Mg_2_6,Ols_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
0.316469014,60.94749832,0.497994006,151.496994,48.69139862,3.937319994,0.281280011,49.51720047,0.330596,111.7050018,44.77859879,2.227509975,211.2330017,63.56579971,38.5381012,198.548996,71.31529999,41.31029892,0,0,0,1
0.376084,62.37239838,0.513413012,154.9790039,49.59500122,4.007699966,0.315638006,51.30039978,0.419910997,115.3389969,44.88990021,2.300570011,210.1289978,64.01460266,38.49629974,193.7859955,74.18470001,41.12659836,0,0,0,1
1.126009941,91.71299744,1.430369973,217.1710052,49.39749908,6.978350163,1.150509953,87.63210297,1.590630054,173.8359985,44.08520126,4.218540192,220.7319946,87.78469849,39.5564003,221.4689941,95.49150085,42.94929886,0,0,0,1
1.118440032,91.91169739,1.281909943,219.2940063,49.03680038,6.680860043,1.192180037,86.99710083,1.518049955,174.1210022,44.06439972,4.093239784,220.5050049,86.10040283,39.5298996,220.1900024,94.4178009,42.92419815,0,0,0,1
0.324418008,61.79850006,0.519375026,151.701004,49.18370056,3.845700026,0.289027005,50.03789902,0.349545002,112.5719986,44.84560013,2.244110107,211.0370026,63.60300064,38.52270126,195.5039978,71.56020355,41.36600113,0,0,0,1
1.18362999,88.23049927,1.320530057,206.0780029,43.01720047,5.255090237,1.285490036,85.72579956,1.315750003,174.3119965,43.73130035,3.732219934,218.0579987,75.52100372,39.40819931,203.0070038,86.83360291,42.31140137,0,0,0,1
1.24969995,88.46219635,1.422670007,206.8049927,43.93280029,5.450240135,1.420220017,88.89880371,1.433670044,178.6119995,43.78210068,3.81479001,218.3919983,75.25379944,39.43909836,204.0619965,87.65440369,42.37329865,0,0,0,1
0.892400026,75.44789886,0.908172011,184.6620026,46.9367981,4.519209862,0.872385979,72.73429871,0.876514971,161.6369934,46.21340179,3.514950037,217.6649933,72.36930084,38.90200043,204.1889954,81.44799805,42.91949844,1,0,0,0
0.487004995,75.31099701,0.577713013,205.3029938,64.78340149,6.13696003,0.445212007,58.11339951,0.423227012,138.1260071,47.98009872,3.063489914,211.1060028,65.48930359,38.0461998,198.6860046,77.47889709,40.4538002,0,0,0,1
1.233109951,88.98120117,1.401919961,208.0899963,44.19509888,5.552929878,1.397179961,88.89199829,1.453289986,178.3240051,43.80110168,3.847259998,218.5509949,76.23500061,39.45320129,205.3410034,88.55870056,42.4292984,0,0,0,1
0.28698799,49.45869827,0.399365991,114.1480026,36.21429825,2.520730019,0.239105001,46.26100159,0.36314401,99.8655014,43.90140152,1.781640053,210.522995,63.30329895,38.5141983,199.7839966,69.53340149,41.16830063,0,0,0,1
0.553632975,73.00150299,0.598245025,189.9889984,58.43159866,5.335330009,0.513180017,60.4178009,0.493366003,140.0700073,47.78990173,2.961319923,209.9799957,66.02850342,37.94689941,194.3560028,79.18470001,40.22240067,1,0,0,0
0.425994992,69.00409698,0.572310984,188.6940002,58.92509842,5.612549782,0.364609003,53.88339996,0.338860989,127.3130035,45.35889816,2.729880095,212.1929932,65.49459839,38.63230133,202.9320068,77.32129669,41.2961998,0,0,0,1
0.43542999,66.19300079,0.543600023,169.6089935,53.57559967,4.546780109,0.381592989,54.04650116,0.448709995,124.1549988,45.23360062,2.54776001,209.6309967,64.50789642,38.47579956,191.6419983,76.96160126,40.93719864,1,0,0,0
0.389389992,61.09479904,0.533258021,151.1009979,47.84349823,3.821480036,0.320486993,51.30509949,0.436152011,115.0419998,44.79230118,2.274529934,209.7449951,64.16770172,38.47539902,192.8630066,75.24289703,41.02999878,0,0,0,1
0.399419993,77.83760071,0.545394003,206.8150024,68.29620361,6.293399811,0.344321996,54.5,0.368043989,128.2709961,46.04850006,2.810250044,211.8789978,63.64419937,38.58459854,198.0859985,74.20700073,41.25899887,0,0,0,1
0.431129992,67.67299652,0.53927201,174.7149963,55.50999832,4.792679787,0.379516006,54.16590118,0.441020012,124.7799988,45.33319855,2.585500002,209.9320068,64.53649902,38.49430084,192.6549988,76.3911972,40.99409866,0,0,0,1
0.933138013,76.85849762,1.464570045,178.2429962,43.73929977,5.532000065,0.682142019,76.7173996,1.188719988,156.4609985,43.86970139,3.821990013,219.9210052,77.94049835,39.44900131,216.0910034,90.5059967,42.80329895,0,0,0,1
1.118010044,91.76450348,1.430109978,217.4620056,49.66009903,7.032010078,1.131160021,87.18569946,1.573850036,173.2100067,44.0965004,4.221139908,220.8280029,87.96389771,39.55450058,222.0220032,95.47799683,42.95880127,0,0,0,1
0.373890996,69.09989929,0.53907001,180.4940033,58.15530014,5.223499775,0.321272999,52.54899979,0.333068013,122.3379974,45.38869858,2.587029934,211.6750031,63.63479996,38.57099915,199.3480072,74.53050232,41.27199936,0,0,0,1
0.890034974,72.51830292,1.217399955,167.322998,41.27970123,4.370329857,0.673325002,74.25090027,1.014099956,153.8049927,43.80199814,3.389830112,218.6360016,72.58940125,39.35169983,207.147995,87.73429871,42.5931015,0,0,0,1
1.242230058,88.29759979,1.417050004,206.4029999,43.77740097,5.409659863,1.403910041,88.43309784,1.413529992,178.0140076,43.77410126,3.796880007,218.3130035,74.97930145,39.43190002,203.548996,87.38580322,42.35279846,0,0,0,1
0.309565008,60.27399826,0.479974002,151.1719971,48.19499969,3.985500097,0.275247991,49.10520172,0.314354002,111.1600037,44.74300003,2.224020004,211.3370056,63.56430054,38.54809952,200.6089935,71.28849792,41.28730011,0,0,0,1
0.420570999,73.51509857,0.532679975,194.3150024,62.94210052,5.694580078,0.372799009,54.7010994,0.416857988,127.3759995,45.74169922,2.724479914,210.901001,64.66280365,38.55369949,195.7369995,74.62509918,41.15579987,0,0,0,1
0.257117987,55.01399994,0.412501991,136.378006,42.85390091,3.489109993,0.227125004,46.05599976,0.282586008,102.7429962,44.35950089,2.010509968,211.3200073,63.35969925,38.54700089,204.7720032,69.49749756,41.25899887,0,0,0,1
1.186640024,89.51899719,1.309870005,209.6929932,44.37820053,5.601160049,1.323609948,87.50189972,1.416800022,176.2350006,43.81140137,3.845710039,218.7120056,77.47750092,39.45389938,207.3029938,89.19249725,42.49029922,0,0,0,1
0.577542007,70.77390289,0.619957983,181.6089935,55.06430054,5.021440029,0.518378973,60.07749939,0.515949011,139.1349945,47.86489868,2.895349979,208.5579987,67.04550171,38.48989868,192.9049988,80.47250366,40.75130081,1,0,0,0
1.157050014,83.71040344,1.235059977,202.0130005,44.45690155,4.792109966,1.093500018,79.24810028,1.046550035,166.4250031,43.76729965,3.566620111,218.3659973,78.55580139,39.26959991,208.845993,81.13420105,42.20759964,1,0,0,0
0.775224984,73.37439728,0.736576974,184.451004,51.6344986,4.710199833,0.68887198,65.87760162,0.658092022,152.3280029,50.48379898,3.168009996,212.1210022,69.6414032,38.21149826,198.5099945,79.55110168,41.64099884,1,0,0,0
0.538663983,73.62259674,0.590317011,193.5659943,59.92829895,5.516220093,0.500446975,59.9939003,0.479647994,139.8350067,47.84420013,2.987400055,210.1940002,65.87550354,37.96720123,195.1390076,78.6812973,40.27209854,1,0,0,0
1.013560057,79.26450348,1.07159996,187.4730072,44.17890167,4.502930164,0.90159899,75.24810028,0.921320975,159.1569977,43.83509827,3.37864995,217.7689972,75.44190216,39.21310043,206.1410065,81.40709686,42.1977005,1,0,0,0
1.098909974,92.06150055,1.264379978,220.5950012,49.80749893,6.772019863,1.152179956,86.01650238,1.479679942,172.8269958,44.10599899,4.079490185,220.8099976,86.5094986,39.52750015,221.6399994,94.50379944,42.97219849,0,0,0,1
0.914593995,73.85949707,1.250210047,170.4149933,41.73089981,4.55780983,0.704578996,75.13400269,1.044289947,155.2579956,43.82540131,3.441200018,218.8880005,73.85870361,39.3742981,208.3950043,88.37380219,42.65250015,0,0,0,1
1.209710002,87.20290375,1.406020045,203.3999939,42.59999847,5.150020123,1.319540024,86.03620148,1.310840011,174.9750061,43.71450043,3.69343996,217.6600037,73.66459656,39.39099884,199.496994,85.75879669,42.20149994,0,0,0,1
1.088310003,83.39350128,1.178820014,197.2050018,45.19929886,4.87473011,0.990283012,78.34480286,1.047070026,164.1609955,43.91479874,3.565370083,218.5240021,79.33480072,39.28030014,212.8269958,82.74240112,42.46490097,1,0,0,0
1.067579985,92.3266983,1.269080043,221.9700012,51.18249893,6.896969795,1.082489967,84.36810303,1.399270058,170.4629974,44.18420029,4.027299881,221.6629944,86.20950317,39.52949905,223.5850067,94.43360138,43.05599976,0,0,0,1
1.159289956,89.770401,1.214439988,210.302002,44.20780182,5.504179955,1.274610043,86.10340118,1.353970051,174.4429932,43.78979874,3.812150002,218.8529968,78.01629639,39.44240189,209.1410065,88.79440308,42.52190018,0,0,0,1
1.055799961,85.99169922,1.187780023,200.6069946,47.19710159,5.535069942,0.946563005,79.26139832,1.11856997,164.6210022,44.08909988,3.654309988,219.1600037,81.02919769,39.35309982,214.0630035,87.5279007,42.67369843,1,0,0,0
0.986992002,78.24939728,1.038319945,184.7920074,43.99840164,4.423600197,0.870912015,74.45159912,0.894316018,157.7559967,43.82770157,3.336019993,217.6069946,74.51429749,39.19850159,204.9089966,81.2983017,42.15629959,1,0,0,0
1.086570024,91.89649963,1.465610027,217.9060059,50.85499954,7.31306982,1.035400033,85.15910339,1.499119997,170.2369995,44.14789963,4.25549984,221.3009949,88.53209686,39.5469017,224.4850006,95.2437973,42.98939896,0,0,0,1
1.082599998,87.94280243,1.191009998,207.5379944,47.7641983,5.70031023,1.02365005,81.05619812,1.198070049,167.4649963,44.09550095,3.75316,219.6109924,82.78549957,39.38560104,218.3139954,88.02330017,42.81510162,1,0,0,0
0.356817007,55.09870148,0.556773007,132.3309937,41.36800003,3.152209997,0.266175985,48.35219955,0.429881006,105.8909988,44.28889847,2.019409895,209.9250031,64.42030334,38.4864006,196.2599945,74.16210175,41.10620117,0,0,0,1
0.512436986,74.81500244,0.580866992,200.5350037,62.78179932,5.87074995,0.475524008,59.15840149,0.453065008,139.3379974,47.94540024,3.039060116,210.6320038,65.67440033,38.00709915,196.8130035,77.88939667,40.36700058,0,0,0,1
1.198029995,86.62539673,1.348989964,204.2830048,42.8266983,5.015799999,1.25188005,83.90119934,1.221510053,172.4689941,43.69929886,3.654870033,217.8470001,75.21360016,39.35639954,201.9100037,84.21179962,42.17919922,0,0,0,1
0.261031985,52.6216011,0.409244001,127.2979965,40.07440186,3.116009951,0.227700993,45.83100128,0.307489008,100.6849976,44.14929962,1.896260023,211.1940002,63.31200027,38.53549957,204.427002,68.91829681,41.24269867,0,0,0,1
0.33701399,54.61009979,0.510942996,130.6849976,41.14870071,3.103810072,0.25940299,47.94010162,0.411184013,104.8519974,44.26779938,1.987730026,210.1349945,64.04530334,38.49409866,197.2140045,72.93440247,41.14319992,0,0,0,1
0.843666971,74.88159943,1.334050059,176.2319946,45.44020081,4.954030037,0.581934988,76.39040375,1.068660021,159.4850006,49.13439941,3.67317009,224.0599976,73.10350037,40.65520096,211.6049957,87.92720032,43.72040176,0,0,0,1
1.070240021,86.99810028,1.193879962,203.9620056,47.4966011,5.616839886,0.983614028,80.12609863,1.155040026,166.0090027,44.09489822,3.70272994,219.3950043,81.91899872,39.36819839,216.253006,87.6894989,42.74539948,1,0,0,0
1.122670054,83.42539978,1.200000048,199.7550049,44.85070038,4.808460236,1.037999988,78.62380219,1.04084003,165.102005,43.83679962,3.563970089,218.4579926,79.18920135,39.27019882,211.2039948,81.68270111,42.33089828,1,0,0,0
1.165089965,88.52980042,1.189849973,213.0140076,45.55189896,5.347670078,1.175559998,83.02269745,1.237689972,171.3119965,43.83890152,3.785439968,219.2769928,81.83070374,39.37929916,215.5209961,85.79540253,42.55179977,0,0,0,1
0.263018012,50.44070053,0.396569997,119.4749985,37.60160065,2.803009987,0.229277,45.66989899,0.32089901,99.30509949,43.96820068,1.808300018,211.0679932,63.2784996,38.52999878,203.9459991,68.47149658,41.21360016,0,0,0,1
0.344217986,62.20019913,0.499574006,150.5910034,49.16669846,3.754750013,0.298893988,50.88050079,0.383940995,114.5979996,44.95819855,2.298290014,210.4720001,63.45029831,38.50559998,191.8029938,73.16169739,41.42760086,0,0,0,1
0.31874001,61.12799835,0.506896019,151.0059967,48.71620178,3.875499964,0.283834994,49.66669846,0.338775009,111.7969971,44.78860092,2.224070072,211.154007,63.58840179,38.53139877,197.3269958,71.29750061,41.32870102,0,0,0,1
1.199219942,86.58460236,1.376170039,203.0010071,42.3913002,5.012450218,1.267150044,84.40080261,1.241529942,173.0319977,43.68859863,3.648000002,217.5460052,74.32830048,39.36240005,199.6069946,84.50740051,42.14289856,0,0,0,1
0.856550992,75.35140228,0.858915985,188.3390045,50.2560997,4.637909889,0.771619022,68.50610352,0.78687799,154.7429962,48.32239914,3.266269922,219.5599976,71.08370209,40.61920166,203.2839966,80.24349976,43.30199814,1,0,0,0
0.308045,52.53900146,0.44937399,123.8970032,39.25719833,2.861920118,0.248113006,47.10029984,0.383587003,102.4899979,44.13270187,1.898669958,210.4049988,63.58649826,38.50500107,198.7039948,71.0739975,41.18500137,0,0,0,1
0.405586988,80.74819946,0.539345026,217.0299988,71.92070007,6.676390171,0.353518009,55.02349854,0.379418999,129.9909973,46.29499817,2.874079943,212.0800018,64.14569855,38.61100006,198.8070068,73.35949707,41.28860092,0,0,0,1
0.459926009,73.2111969,0.581375003,201.6470032,63.4571991,6.082809925,0.400602996,56.46829987,0.383183002,134.2899933,47.70389938,2.953150034,211.8139954,65.49120331,38.0945015,201.4790039,77.67669678,40.54800034,0,0,0,1
1.199890018,86.30069733,1.312059999,206.348999,43.63639832,4.992949963,1.215229988,82.66320038,1.173310041,171.1210022,43.71409988,3.657599926,218.2899933,77.16960144,39.33480072,205.7559967,83.21630096,42.20669937,0,0,0,1
0.274888992,46.62879944,0.360808998,105.5429993,33.44630051,2.251140118,0.231746003,45.60359955,0.351464003,97.7220993,43.67599869,1.682029963,210.5140076,63.12049866,38.52310181,200.5769958,68.64089966,41.11769867,0,0,0,1
0.655389011,72.10990143,0.655198991,181.3079987,53.16579819,4.771259785,0.596683025,64.21600342,0.591322005,147.1679993,51.37080002,3.043309927,210.5410004,68.1434021,37.90819931,196.6560059,79.64099884,42.38249969,1,0,0,0
1.061929941,91.93180084,1.557010055,216.5099945,52.04000092,7.719009876,0.912389994,82.67839813,1.412539959,166.6499939,44.19480133,4.383039951,221.6589966,88.49459839,39.53079987,227.2019958,94.24320221,42.95859909,0,0,0,1
1.108109951,91.99700165,1.272850037,219.9960022,49.44329834,6.734360218,1.17087996,86.49099731,1.499330044,173.4450073,44.08599854,4.088699818,220.6589966,86.37560272,39.52890015,220.9900055,94.48860168,42.94960022,0,0,0,1
1.241230011,89.09819794,1.411129951,208.375,44.33000183,5.588240147,1.41305995,89.34220123,1.472740054,178.9029999,43.80820084,3.863770008,218.6170044,76.4701004,39.45959854,205.7369995,88.7786026,42.44530106,1,0,0,0
0.963482022,80.33809662,1.508149981,186.6609955,45.7397995,6.10240984,0.719312012,77.82959747,1.233540058,158.4420013,43.94860077,3.983340025,220.3269958,80.42720032,39.46659851,219.0540009,91.21430206,42.83119965,0,0,0,1
0.525340974,74.22599792,0.584084988,196.8619995,61.31430054,5.6833601,0.488067001,59.59749985,0.467197001,139.5429993,47.89319992,3.008490086,210.3950043,65.7480011,37.98540115,195.8699951,78.23329926,40.31560135,1,0,0,0
1.228029966,87.91249847,1.408589959,205.4140015,43.39670181,5.315569878,1.370460033,87.47100067,1.371739984,176.7879944,43.75450134,3.757770061,218.1150055,74.40480042,39.41619873,202.2769928,86.77590179,42.30379868,0,0,0,1
1.07833004,92.21929932,1.261980057,221.6080017,50.69490051,6.856269836,1.106920004,84.92649841,1.428850055,171.3070068,44.15610123,4.049570084,221.2980042,86.46240234,39.52719879,222.9859924,94.47250366,43.0257988,0,0,0,1
1.215620041,87.47979736,1.405140042,204.2180023,42.92620087,5.212520123,1.337499976,86.5388031,1.331920028,175.6069946,43.73080063,3.71736002,217.8569946,73.89759827,39.40029907,200.6660004,86.13469696,42.24399948,0,0,0,1
0.902369022,74.25469971,1.417979956,171.9649963,42.37480164,5.09649992,0.643917978,75.62280273,1.146229982,154.6069946,43.81769943,3.694819927,219.548996,75.79509735,39.42739868,213.5579987,89.83560181,42.7580986,0,0,0,1
0.630505979,72.26080322,0.629783988,183.2160034,54.33050156,4.866960049,0.57832998,63.84989929,0.572136998,146.9790039,51.45029831,3.051399946,210.6100006,67.52449799,37.91460037,196.3170013,79.22109985,42.37810135,1,0,0,0
1.038460016,93.04720306,1.282009959,224.4819946,52.84090042,6.970220089,1.027819991,83.09279633,1.319630027,168.4579926,44.29339981,3.918459892,223.5059967,84.98989868,39.55759811,225.1490021,94.44290161,43.20600128,0,0,0,1
1.21863997,86.95449829,1.295379996,216.7310028,45.61989975,5.107600212,1.163619995,81.55220032,1.15407002,170.6410065,43.69599915,3.768810034,219.647995,81.69159698,39.31600189,214.2400055,82.26950073,42.20069885,0,0,0,1
1.160779953,87.09980011,1.224210024,209.5679932,45.74430084,5.182859898,1.120710015,81.53559875,1.176200032,169.447998,43.88130188,3.738780022,219.1560059,82.12709808,39.33909988,216.7440033,83.93190002,42.55550003,1,0,0,0
1.192929983,86.04679871,1.271759987,210.5939941,45.29550171,5.031050205,1.1329,80.86840057,1.127339959,169.1109924,43.77080154,3.70175004,219.095993,81.3015976,39.30860138,213.4199982,82.18440247,42.30260086,1,0,0,0
0.26286,51.75770187,0.406017989,124.052002,39.06740189,2.980400085,0.229432002,45.81579971,0.314684004,100.1959991,44.0760994,1.859850049,211.1390076,63.30699921,38.53239822,204.1060028,68.728302,41.23220062,0,0,0,1
1.058130026,92.16300201,1.59138,216.2810059,52.45629883,7.891479969,0.877151012,82.04190063,1.395740032,165.7749939,44.21170044,4.467319965,221.7100067,88.41010284,39.52560043,228.2749939,93.85970306,42.93239975,0,0,0,1
