M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
394.1319885,3255.469971,42.96689987,441.3970032,250.8040009,16.82649994,455.9410095,3334.080078,55.76689911,403.7260132,261.82901,9.923589706,210.0809937,64.06880188,38.49440002,193.5079956,74.49259949,41.10409927,0,0,0,1,0.0
302.2980042,3655.149902,43.40800095,432.70401,219.2640076,13.78219986,350.6329956,3640.590088,59.11999893,400.29599,222.0370026,8.80284977,217.6609955,74.83930206,39.20330048,205.3159943,81.29579926,42.16830063,1,0,0,0,0.0
304.9809875,3592.909912,42.24119949,431.7829895,220.4660034,14.4236002,366.8710022,3574.919922,57.5007019,399.2600098,217.3580017,8.925020218,217.3899994,72.2983017,39.69779968,203.2630005,80.39279938,42.99710083,1,0,0,0,0.0
294.5280151,3745.73999,52.5530014,462.6130066,249.2440033,16.74110031,390.5750122,3742.800049,65.32060242,417.1010132,236.4859924,11.71720028,221.572998,88.48300171,39.54029846,225.8139954,94.84089661,42.99169922,0,0,0,1,0.0
285.3890076,3788.540039,50.36920166,451.1539917,225.345993,14.85109997,344.178009,3793.5,63.4978981,413.0150146,220.4839935,9.612959862,219.7389984,84.13809967,39.47919846,218.1719971,92.18800354,42.85480118,0,0,0,1,0.0
346.2009888,3485.199951,39.45869827,429.1530151,228.9259949,16.82299995,386.072998,3471.870117,48.87879944,389.4930115,212.8399963,9.971400261,212.7050018,66.14779663,38.16699982,205.1580048,77.8588028,40.69919968,0,0,0,1,0.0
457.072998,3461.320068,44.68719864,459.5169983,263.368988,17.71019936,509.6889954,3445.620117,56.95700073,424.1369934,261.0480042,10.62819958,211.125,63.32960129,38.5318985,203.5879974,68.77549744,41.23320007,0,0,0,1,0.0
336.8640137,3468.01001,39.73059845,426.0119934,227.8049927,16.48950005,381.6499939,3462.129883,52.167099,389.7520142,219.6340027,9.564800262,211.0200043,65.59349823,38.04349899,198.5639954,77.71479797,40.45320129,0,0,0,1,0.0
381.7929993,3366.77002,41.12680054,436.9679871,243.5460052,17.19059944,431.8609924,3371.300049,53.39039993,395.3160095,238.6369934,9.911009789,211.7660065,63.39179993,38.56990051,198.5630035,75.00489807,41.24300003,0,0,0,1,0.0
291.803009,3784.070068,46.20289993,450.2369995,238.5630035,15.63759995,383.276001,3740.120117,64.39779663,413.17099,238.246994,9.995439529,219.6450043,78.38420105,39.41500092,212.5820007,90.21379852,42.74459839,0,0,0,1,0.0
