H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
33.19649887,2116.689941,3.361089945,229.8390045,88.61100006,23.08230019,39.52119827,2148.780029,4.129380226,144.6799927,80.17669678,20.19120026,343.6440125,110.6320038,49.80220032,336.3850098,124.2229996,47.02099991,0,1,0,0
31.75510025,2153.48999,3.599339962,239.5010071,97.61070251,30.32670021,37.7242012,2199.110107,4.323619843,156.4589996,84.61209869,21.53179932,349.598999,112.7549973,52.86759949,350.980011,131.0339966,50.05519867,0,1,0,0
32.81539917,2144.51001,3.643840075,240.4980011,100.0970001,31.85230064,38.6833992,2189.780029,4.369249821,142.9620056,85.82050323,21.31830025,350.5270081,106.2310028,54.17630005,337.1199951,122.2630005,47.34389877,0,1,0,0
29.9090004,2170.929932,3.883670092,245.3419952,98.97029877,29.94449997,36.06880188,2214.399902,4.345900059,180.0850067,88.2602005,24.02479935,345.0119934,118.689003,50.19229889,342.5469971,136.6560059,49.82630157,0,1,0,0
39.78900146,2090.580078,4.749310017,228.4889984,110.1190033,45.15589905,47.98910141,2117.100098,5.271709919,142.7169952,98.59850311,33.35549927,356.980011,95.69760132,52.7242012,346.4309998,110.6309967,50.09840012,0,0,1,0
27.3083992,2095.629883,3.536639929,268.3059998,94.65830231,27.07259941,35.92739868,2143.47998,3.847389936,202.8679962,87.8246994,23.80520058,360.4320068,121.3929977,46.60699844,366.446991,140.4579926,53.34930038,0,1,0,0
28.85479927,2170.429932,3.974380016,251.8289948,99.68139648,28.58189964,35.80799866,2213.179932,4.297299862,190.6600037,89.99949646,25.06489944,355.355011,123.1169968,49.26839828,352.0369873,141.0339966,51.02249908,0,1,0,0
32.51490021,2123.0,4.17636013,252.4790039,104.4489975,30.5904007,37.90499878,2160.72998,4.389750004,155.8480072,92.69670105,24.32209969,355.1589966,106.3050003,51.18700027,342.4299927,118.8359985,47.31930161,0,1,0,0
27.83200073,2105.649902,3.72984004,267.4119873,94.22470093,26.12669945,34.5705986,2145.830078,3.999209881,211.5859985,89.97579956,24.97050095,342.4729919,122.1060028,47.69530106,341.8370056,140.9120026,50.9939003,0,1,0,0
32.35419846,2095.399902,3.186810017,242.602005,91.82330322,25.09379959,38.50870132,2126.02002,3.879760027,164.802002,83.66660309,22.31579971,343.1879883,113.7910004,51.1405983,344.5360107,130.2510071,50.84960175,0,1,0,0
32.79460144,2091.72998,3.158989906,241.2920074,92.37120056,25.55520058,38.66939926,2121.100098,3.865439892,163.2610016,83.64289856,22.49620056,341.2369995,112.3769989,52.11780167,340.1119995,127.9970016,50.92990112,0,1,0,0
28.80139923,2147.469971,3.884190083,254.7350006,96.70459747,27.13710022,35.26129913,2188.290039,4.18159008,198.3829956,89.36940002,24.64690018,349.0239868,123.3919983,47.73419952,352.9089966,140.9199982,51.78369904,0,1,0,0
33.81140137,2136.800049,3.462219954,220.378006,88.92769623,24.47480011,38.25040054,2168.719971,4.161499977,138.8699951,79.56500244,19.70759964,337.0209961,108.4909973,51.25220108,338.1430054,125.3219986,48.1371994,0,1,0,0
35.8871994,2094.179932,4.602700233,237.1629944,106.8470001,36.7118988,42.57780075,2126.199951,5.021160126,150.5679932,96.23220062,29.22220039,356.9360046,99.58329773,51.36299896,346.2359924,112.9469986,49.57730103,0,1,0,0
30.07489967,2103.840088,3.445849895,250.8990021,93.58450317,26.27540016,36.70389938,2140.969971,3.892610073,183.7460022,86.10780334,23.26449966,343.0799866,117.5510025,48.25109863,347.6820068,134.7510071,51.09909821,0,1,0,0
34.91609955,2128.350098,4.462729931,235.1349945,112.1289978,38.90710068,42.6977005,2167.310059,4.750919819,138.8549957,97.85269928,28.77930069,363.9769897,102.2919998,53.91329956,348.3340149,116.6669998,49.56769943,0,1,0,0
33.62329865,2069.429932,4.591209888,227.8890076,103.1110001,27.72649956,39.42810059,2099.100098,4.941309929,160.6660004,96.68740082,27.68059921,357.3070068,102.5530014,48.14049911,346.3569946,114.2519989,48.40430069,0,0,1,0
29.2045002,2097.610107,4.340650082,251.6529999,99.69960022,26.44070053,34.66419983,2131.73999,4.610710144,181.4440002,95.00669861,24.73730087,358.1419983,113.0350037,49.37990189,342.0660095,123.3789978,47.01070023,0,1,0,0
30.05660057,2098.76001,4.205309868,245.8070068,97.3628006,25.37509918,35.61019897,2133.52002,4.571290016,171.7920074,91.64859772,23.76650047,358.0559998,112.9629974,48.1012001,342.0079956,123.8639984,46.85960007,0,1,0,0
27.88010025,2123.189941,3.77293992,254.0359955,95.3513031,28.54750061,35.3146019,2167.570068,4.056260109,197.8300018,87.85500336,24.70269966,342.321991,123.1880035,46.88880157,341.6910095,141.6190033,50.58209991,0,1,0,0
33.02410126,2087.800049,3.144979954,246.973999,94.42810059,26.33119965,38.43069839,2116.76001,3.84713006,171.9600067,86.46279907,23.72500038,341.4289856,111.9670029,54.27730179,340.5440063,127.3830032,51.4518013,0,1,0,0
30.02490044,2169.280029,3.863029957,243.2149963,98.31310272,30.15439987,36.24069977,2213.26001,4.346380234,177.2920074,87.51390076,23.65920067,339.2909851,117.9489975,49.75149918,336.6489868,135.8079987,49.40599823,0,1,0,0
28.02459908,2145.699951,3.863869905,256.6919861,96.97799683,27.51390076,35.70069885,2191.51001,4.18708992,197.598999,89.31459808,24.57029915,348.9750061,124.4940033,47.7159996,352.8840027,142.220993,51.86700058,1,0,0,0
31.09329987,2161.48999,3.6875,241.548996,98.51570129,31.37059975,37.68849945,2210.77002,4.382369995,161.8000031,85.55979919,22.01379967,349.7990112,113.8349991,52.58739853,351.1589966,132.2899933,50.19779968,0,1,0,0
31.76799965,2096.129883,3.259030104,243.1309967,92.54810333,25.31399918,38.03649902,2127.590088,3.873140097,168.7969971,84.16889954,22.40110016,343.9710083,114.2839966,50.40169907,343.4079895,130.5890045,50.24499893,0,1,0,0
31.16710091,2097.949951,3.954139948,239.8170013,96.12030029,24.39459991,36.50099945,2128.080078,4.340229988,165.6849976,89.68939972,23.5632,347.4500122,112.8659973,49.5019989,341.0140076,123.7829971,47.90539932,0,1,0,0
32.94680023,2117.340088,3.282929897,227.7489929,88.08540344,22.76849937,39.51679993,2149.560059,4.053939819,148.8110046,80.39579773,20.45630074,342.2890015,112.8430023,49.98830032,345.6099854,129.4539948,49.14820099,0,1,0,0
33.95669937,2072.01001,4.588459969,230.473999,103.4690018,29.50130081,39.84019852,2102.5,4.969419956,160.0910034,96.48809814,27.73670006,357.32901,102.2730026,48.47980118,346.3009949,114.2310028,48.34759903,0,0,1,0
33.09939957,2073.310059,4.557159901,229.3899994,102.3880005,27.07229996,38.85919952,2103.350098,4.88037014,162.2230072,96.24749756,27.20759964,357.3150024,103.6320038,48.11539841,346.3359985,114.9589996,48.35509872,0,0,1,0
29.90139961,2121.060059,3.639869928,252.3959961,94.30740356,26.2038002,35.56470108,2157.209961,3.999249935,190.6080017,87.27300262,23.86800003,343.3420105,118.9779968,47.88479996,347.8139954,136.378006,51.11539841,0,1,0,0
33.09209824,2152.790039,3.927670002,234.9290009,89.71109772,24.99340057,35.41239929,2175.76001,4.153349876,202.4980011,86.93730164,23.34970093,348.973999,120.9560013,46.4756012,352.6820068,138.1049957,50.95999908,0,1,0,0
31.87409973,2104.370117,3.834100008,238.7630005,96.042099,25.26840019,37.11050034,2135.179932,4.260350227,160.6069946,88.4367981,23.22369957,347.2210083,111.6240005,50.04710007,340.9549866,123.5550003,47.98949814,0,1,0,0
31.62129974,2098.689941,3.833420038,238.3600006,95.58820343,24.52860069,36.94319916,2128.080078,4.266469955,162.7669983,88.59700012,23.32060051,347.2489929,112.6610031,49.93360138,341.0140076,124.0139999,48.03369904,0,1,0,0
30.5958004,2096.889893,4.087220192,241.7579956,96.20259857,24.39150047,36.10779953,2128.169922,4.44299984,170.746994,91.05979919,23.93880081,357.5700073,113.3359985,48.64120102,347.9119873,123.5490036,48.25090027,0,0,1,0
30.28450012,2165.909912,3.813529968,244.9140015,98.50009918,30.16819954,36.59560013,2211.110107,4.353640079,173.9869995,87.00990295,23.21430016,345.743988,116.9520035,50.60380173,343.0320129,135.2350006,49.5685997,0,1,0,0
28.23590088,2146.159912,3.8692801,256.2200012,96.91110229,27.4041996,35.56269836,2190.530029,4.184810162,197.8450012,89.33650208,24.60029984,348.9890137,124.1399994,47.7215004,352.8919983,141.802002,51.84830093,0,1,0,0
32.0060997,2152.76001,3.574739933,238.7680054,97.63980103,30.32509995,37.74079895,2197.870117,4.32186985,153.647995,84.31600189,21.31719971,349.5109863,112.0400009,53.16360092,350.8840027,130.3480072,49.95940018,0,1,0,0
32.3667984,2127.77002,3.949830055,241.5299988,101.3600006,30.91710091,38.70439911,2169.530029,4.450819969,148.6950073,88.85720062,22.60700035,349.822998,107.5589981,51.7602005,335.9979858,122.4680023,46.59109879,0,1,0,0
30.17110062,2166.97998,3.834379911,245.2799988,98.58969879,29.9545002,36.42240143,2211.47998,4.348670006,176.1959991,87.37689972,23.45919991,345.7999878,117.5019989,50.39110184,343.1019897,135.7250061,49.62599945,0,1,0,0
33.22439957,2119.149902,3.280420065,223.3119965,86.42099762,22.0746994,40.11009979,2151.060059,4.070219994,144.1929932,79.04499817,19.8178997,342.2049866,112.4589996,49.24760056,345.5299988,129.0610046,49.04679871,0,1,0,0
33.90940094,2108.77002,4.469540119,246.1940002,106.6709976,33.43759918,40.0021019,2145.310059,4.84992981,150.5480042,94.56300354,26.19540024,364.6480103,103.8659973,51.73699951,351.1380005,117.3550034,47.92490005,0,1,0,0
28.58429909,2100.389893,3.512739897,265.1069946,92.59519958,26.4715004,34.72779846,2140.570068,3.843209982,199.6990051,85.32920074,23.86599922,351.9240112,122.1650009,45.66970062,352.2059937,140.8609924,52.75859833,0,1,0,0
31.86420059,2161.379883,3.512550116,241.4219971,102.9339981,34.12960052,38.03250122,2213.879883,4.425710201,143.1230011,85.1167984,20.87770081,347.7520142,109.2040024,56.33679962,347.1270142,127.5019989,48.47689819,0,1,0,0
31.17840004,2102.219971,3.995379925,242.3000031,97.01000214,25.31430054,36.39709854,2134.340088,4.359340191,165.022995,89.97920227,23.56049919,347.5190125,111.8430023,49.50220108,340.9389954,123.1940002,47.78269958,0,1,0,0
32.31890106,2136.790039,3.498389959,236.1829987,94.20279694,26.85709953,37.78170013,2174.02002,4.171239853,156.5149994,83.4464035,21.45859909,349.4760132,113.7399979,51.67100143,350.9769897,131.3540039,50.14369965,0,1,0,0
30.96229935,2106.060059,4.17745018,258.428009,98.15730286,26.59889984,36.13959885,2144.47998,4.442420006,164.8280029,89.27909851,22.62619972,348.5230103,109.9840012,48.5727005,331.052002,122.4499969,45.3390007,0,1,0,0
30.99060059,2097.679932,3.997829914,240.2429962,96.2437973,24.36090088,36.33710098,2128.129883,4.367249966,166.9199982,90.08660126,23.65259933,347.5209961,112.939003,49.32239914,341.0180054,123.6989975,47.86230087,0,1,0,0
