H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
30.09970093,2166.830078,3.848140001,245.6029968,98.58940125,29.63850021,36.2303009,2210.290039,4.337379932,178.3619995,87.69670105,23.66959953,345.8500061,118.0110016,50.1556015,343.1640015,136.1799927,49.67919922,0,1,0,0,0.0
32.82789993,2143.530029,3.646480083,240.348999,99.86319733,31.57060051,38.66350174,2188.219971,4.365170002,143.2129974,85.79360199,21.33849907,350.526001,106.3479996,54.05820084,337.1220093,122.2720032,47.34719849,0,1,0,0,0.0
27.50429916,2098.909912,3.579410076,264.0799866,94.23459625,27.44989967,35.27619934,2144.090088,3.844290018,202.2810059,87.43640137,24.04120064,351.7229919,121.9629974,45.895401,352.0249939,140.9440002,51.79000092,0,1,0,0,0.0
33.01739883,2136.860107,4.148519993,248.2949982,108.7460022,35.64260101,40.16569901,2181.320068,4.560500145,144.4100037,93.73000336,24.31159973,361.6170044,106.189003,53.36259842,341.5679932,121.0289993,46.87060165,0,1,0,0,0.0
31.90360069,2160.909912,3.513430119,241.0209961,102.5899963,33.84370041,37.9435997,2212.699951,4.418169975,143.5379944,85.1115036,20.96319962,347.7460022,109.3130035,56.11489868,347.1350098,127.5800018,48.48949814,0,1,0,0,0.0
30.59980011,2142.709961,3.830679893,248.848999,95.00430298,26.43160057,35.10269928,2175.040039,4.087890148,195.1009979,88.31829834,24.46030045,345.0159912,118.5049973,47.94020081,344.6990051,136.3650055,51.04040146,0,1,0,0,0.0
34.30979919,2104.23999,4.504680157,244.9880066,106.7259979,34.12139893,40.49359894,2140.26001,4.915559769,150.927002,94.98020172,26.8416996,364.67099,103.6230011,51.67160034,351.2139893,117.1439972,47.97290039,0,1,0,0,0.0
38.20859909,2047.380005,4.867469788,218.4869995,106.8509979,36.07279968,44.6108017,2073.969971,5.397739887,151.2899933,98.94650269,32.26330185,355.394989,95.09410095,49.45439911,347.5299988,109.0670013,49.98550034,0,0,0,1,0.0
28.29929924,2097.219971,3.503979921,264.9790039,92.98889923,26.39349937,35.27909851,2139.820068,3.880399942,199.9120026,86.11789703,23.62059975,351.7349854,121.6780014,45.4620018,352.0419922,140.5110016,52.17240143,0,1,0,0,0.0
49.51739883,2015.939941,5.29117012,206.5540009,114.177002,57.70750046,58.89319992,2024.089966,6.183720112,134.0950012,104.1689987,44.09939957,359.9519958,85.25869751,54.05849838,347.5069885,102.4560013,51.18040085,0,0,0,1,0.0
31.73929977,2133.909912,3.534650087,239.6929932,94.76399994,27.03739929,37.34370041,2170.959961,4.140940189,164.3439941,84.4835968,22.14240074,349.7090149,115.6800003,51.24769974,351.2170105,133.1060028,50.40879822,0,1,0,0,0.0
