H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4
32.13169861,2121.149902,4.207759857,255.7640076,105.2030029,30.39559937,37.79840088,2159.320068,4.42772007,153.4649963,92.20020294,23.4843998,355.223999,106.3990021,51.58810043,342.2550049,119.2050018,47.16439819,0,1,0,0
27.84029961,2108.060059,3.748349905,264.4330139,94.29199982,26.4552002,34.55089951,2148.340088,4.011340141,210.3000031,89.4858017,24.99580002,342.4670105,122.4110031,47.29949951,341.8469849,141.1040039,50.95090103,0,1,0,0
30.40769958,2097.02002,4.201879978,237.3280029,95.9489975,23.88249969,36.08539963,2127.639893,4.443459988,175.1080017,92.66950226,24.46360016,366.821991,114.0680008,48.79850006,356.8659973,123.8550034,48.86059952,0,1,0,0
32.5483017,2080.98999,4.50797987,235.4190063,101.7279968,27.96890068,38.24520111,2112.73999,4.825019836,164.5070038,95.37210083,26.54439926,357.3479919,104.7229996,48.3567009,346.2340088,115.8249969,48.19219971,0,1,0,0
43.01940155,1999.619995,5.195330143,199.0899963,110.4069977,39.94639969,50.6473999,2016.189941,5.9582901,144.6560059,103.0709991,37.17499924,357.4119873,80.66539764,48.85160065,361.29599,99.00679779,52.79610062,0,0,0,1
31.21500015,2160.449951,3.670449972,241.2189941,98.47840118,31.35569954,37.73160172,2209.48999,4.377590179,160.4210052,85.37259674,21.88339996,349.756012,113.4860001,52.73180008,351.1149902,131.9349976,50.15909958,0,1,0,0
57.292099,1981.709961,5.673460007,189.4720001,116.0889969,70.19259644,69.09249878,1964.119995,6.834849834,124.9430008,106.6669998,51.65499878,360.5899963,78.09819794,56.2859993,357.7250061,97.0951004,54.03519821,0,0,0,1
28.22340012,2116.649902,3.755949974,257.2630005,94.55470276,27.10300064,34.8492012,2157.139893,4.026370049,202.9940033,88.26029968,24.64649963,342.3710022,122.6100006,46.79959869,341.7349854,141.2250061,50.72969818,0,1,0,0
37.30160141,2025.829956,4.97852993,210.5610046,107.3000031,31.78969955,43.43840027,2053.580078,5.525690079,153.1950073,100.6780014,31.94960022,357.9450073,91.43360138,46.78300095,354.7000122,105.6090012,50.57229996,0,0,0,1
48.19660187,1979.469971,5.326640129,198.0140076,117.0459976,54.43389893,56.24319839,2002.640015,6.355490208,135.0679932,106.5139999,43.4919014,353.8070068,80.26629639,50.65969849,350.1600037,98.50810242,52.19810104,0,0,0,1
32.6283989,2152.139893,3.623600006,242.0200043,101.8130035,34.23130035,38.91960144,2202.320068,4.416090012,139.4850006,85.39430237,20.9829998,349.42099,105.3330002,55.30250168,335.2219849,122.0019989,47.06579971,0,1,0,0
27.13610077,2106.449951,3.642430067,264.75,95.53350067,27.26539993,35.70999908,2154.909912,3.942699909,201.1670074,88.37439728,23.98110008,360.5440063,121.5670013,47.3669014,366.5079956,141.0919952,53.22829819,0,1,0,0
31.95339966,2096.629883,3.251679897,242.0639954,92.33249664,25.20219994,38.16339874,2127.72998,3.880810022,167.3059998,83.95670319,22.31599998,343.95401,114.0230026,50.52809906,343.4110107,130.302002,50.22700119,0,1,0,0
38.58670044,2098.370117,4.684510231,230.7400055,110.0289993,43.27099991,46.53779984,2127.649902,5.15994978,143.2449951,98.16739655,32.19810104,356.822998,96.99449921,52.79100037,345.6260071,111.3399963,50.39450073,0,0,1,0
