M3_Al_0_2,M3_Ca_0_2,M3_Fe_0_2,M3_K_0_2,M3_Mg_0_2,M3_P_0_2,M3_Al_2_6,M3_Ca_2_6,M3_Fe_2_6,M3_K_2_6,M3_Mg_2_6,M3_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
59.51810074,4052.48999,29.8355999,406.0570068,133.0050049,14.44579983,94.78730011,3984.320068,41.03749847,361.3540039,122.6070023,8.950039864,231.9949951,102.0329971,41.82120132,234.3159943,114.7559967,42.41559982,1,0,0,0,0.0
117.9189987,4180.029785,30.97220039,397.802002,128.4290009,13.9321003,159.779007,4155.060059,42.48180008,352.2820129,116.387001,8.767550468,223.0399933,98.25520325,103.137001,211.8190002,111.9160004,42.69100189,1,0,0,0,0.0
189.6159973,4089.25,30.43939972,401.256012,131.0440063,13.44659996,247.6009979,4031.47998,42.06209946,357.321991,117.0979996,8.592000008,221.9700012,88.47489929,136.072998,207.753006,104.0680008,48.61230087,0,0,0,1,0.0
190.6990051,4075.409912,30.76320076,399.7600098,131.9100037,13.48649979,247.3509979,4018.139893,42.26409912,355.2749939,116.0759964,8.638660431,220.0059967,89.87359619,136.6459961,204.1600037,103.4810028,47.08860016,0,0,0,1,0.0
141.7339935,4048.98999,31.41160011,403.7650146,135.1690063,14.60849953,169.2749939,3997.030029,41.7118988,360.5299988,120.848999,7.692259789,245.4600067,95.46230316,43.28609848,222.4250031,106.2669983,37.94309998,1,0,0,0,0.0
104.572998,4039.26001,31.50009918,400.1300049,131.0879974,14.06719971,135.8739929,3979.75,42.04539871,358.4020081,118.8970032,8.294870377,239.5240021,94.83709717,46.35290146,227.2920074,106.8919983,44.44079971,1,0,0,0,0.0
103.3730011,4143.080078,30.33839989,398.7279968,127.3590012,13.90450001,144.197998,4096.549805,42.10810089,352.8450012,118.7839966,8.649909973,228.4609985,95.35949707,41.09809875,225.1439972,112.0080032,40.77539825,0,0,0,1,0.0
80.28679657,4175.810059,31.52440071,401.8240051,127.9570007,14.68659973,112.5950012,4142.339844,42.45819855,349.6480103,117.4899979,8.668609619,239.1340027,98.30750275,42.70270157,227.8070068,114.7020035,41.24319839,1,0,0,0,0.0
106.4219971,4304.509766,31.58289909,392.7550049,124.6959991,14.78320026,138.2740021,4327.549805,42.70410156,345.4070129,112.7089996,9.196640015,221.6210022,102.0670013,123.3880005,209.7389984,115.2939987,43.0530014,0,0,0,1,0.0
174.1320038,4215.950195,32.41030121,397.2420044,132.5509949,14.85900021,213.3930054,4245.950195,42.11190033,346.4769897,118.1490021,7.820509911,237.5540009,96.08840179,36.7480011,209.0910034,108.5999985,31.15559959,1,0,0,0,0.0
90.83750153,4249.140137,31.27149963,395.6839905,124.4250031,14.30220032,125.8949966,4232.890137,41.69520187,350.4089966,117.7229996,9.078639984,226.7440033,98.71549988,40.63079834,218.1940002,114.0360031,40.76039886,1,0,0,0,0.0
102.5449982,4242.580078,31.28280067,395.3989868,123.5770035,14.24740028,139.1649933,4224.959961,41.68880081,350.8250122,117.3779984,9.054050446,226.3710022,96.90769958,40.63949966,217.0850067,112.4120026,40.72539902,1,0,0,0,0.0
131.0310059,4079.179932,31.5510006,408.1669922,132.404007,15.22089958,162.8939972,4050.810059,41.33649826,357.7550049,119.6460037,8.026459694,249.4019928,96.69380188,42.6108017,222.5709991,110.0940018,40.54389954,0,0,0,1,0.0
147.4400024,4267.290039,32.22999954,396.947998,130.0460052,14.73880005,186.5119934,4268.259766,42.11220169,346.1390076,117.2470016,7.912660122,233.4440002,98.98090363,36.33860016,207.5099945,111.0540009,30.96249962,1,0,0,0,0.0
109.2429962,4188.560059,32.11220169,401.6069946,128.7669983,14.62749958,134.6759949,4177.200195,42.48939896,347.9070129,116.3850021,8.473389626,240.9440002,97.81839752,42.73239899,225.503006,112.7429962,41.08840179,1,0,0,0,0.0
123.7480011,4098.009766,31.26609993,408.3200073,133.1959991,14.87619972,156.9620056,4067.560059,41.36980057,355.7919922,119.4489975,8.131739616,246.9660034,95.05249786,44.04029846,223.7489929,108.5540009,41.48130035,1,0,0,0,0.0
178.9869995,4148.459961,32.80730057,398.0289917,133.3500061,15.42710018,214.7140045,4149.459961,42.65090179,349.4330139,118.3550034,7.748960018,245.0319977,93.8588028,42.00299835,213.2070007,106.0029984,35.06679916,0,0,0,1,0.0
131.5500031,4207.27002,31.8302002,390.7659912,126.0029984,13.71220016,177.8939972,4169.870117,43.55289841,347.1140137,112.8460007,8.572190285,217.2059937,92.22219849,124.7360001,206.1390076,106.6399994,41.63010025,1,0,0,0,0.0
165.3500061,4248.149902,32.13600159,397.1650085,130.4340057,14.95390034,200.1970062,4267.879883,42.10800171,343.1350098,117.0100021,7.87762022,236.0420074,98.12609863,36.52970123,206.3480072,109.5599976,31.0291996,1,0,0,0,0.0
154.9589996,4197.439941,30.9477005,390.5759888,125.2679977,13.00979996,198.6470032,4229.419922,42.77009964,348.9970093,110.5199966,8.62845993,211.2870026,98.23719788,137.9309998,196.6519928,107.0800018,40.30659866,0,0,0,1,0.0
63.90660095,4012.780029,29.73600006,406.0620117,134.4380035,14.41639996,98.0114975,3936.5,41.02759933,362.8009949,123.473999,8.916749954,231.871994,101.6350021,41.82279968,233.5279999,113.7310028,42.40819931,1,0,0,0,0.0
86.42209625,4262.560059,30.28549957,402.9630127,126.2210007,14.81980038,126.3349991,4233.879883,41.50059891,349.3080139,117.314003,9.62596035,229.6719971,99.50920105,39.13019943,220.0440063,115.5130005,40.39569855,0,0,0,1,0.0
164.9629974,4053.840088,30.15180016,401.5419922,129.1580048,13.45339966,219.8110046,3998.820068,42.04000092,358.4349976,118.2310028,8.586070061,223.7810059,88.57740021,133.348999,213.029007,105.0370026,48.76589966,0,0,0,1,0.0
121.1060028,4289.870117,30.9633007,393.1069946,127.5719986,13.19419956,154.6490021,4327.509766,42.4239006,349.7030029,114.3379974,8.54640007,215.3049927,103.1719971,132.4920044,198.9539948,111.4459991,40.14929962,1,0,0,0,0.0
156.802002,4163.97998,30.68300056,391.4200134,120.7750015,13.67689991,210.1990051,4145.689941,43.30979919,347.2709961,110.598999,8.627949715,219.9219971,85.60099792,136.9940033,213.9420013,104.1559982,43.96590042,1,0,0,0,0.0
85.22070313,4260.220215,31.35849953,395.8190002,124.3649979,14.33790016,119.5599976,4246.290039,41.70270157,349.5629883,117.5709991,9.093370438,226.7940063,99.65409851,40.58029938,217.9920044,115.1409988,40.75099945,1,0,0,0,0.0
143.9299927,4091.159912,31.87969971,407.9100037,131.6929932,15.18280029,175.0319977,4064.0,41.34880066,356.7650146,118.7770004,7.95927,248.951004,94.68060303,42.54330063,220.3220062,108.7139969,40.38499832,1,0,0,0,0.0
65.61060333,4051.800049,29.99290085,406.0029907,132.9559937,14.43169975,100.5419998,3984.939941,41.03530121,361.1929932,122.5350037,8.925009727,231.6849976,101.1620026,41.74079895,232.1750031,114.4189987,42.3553009,1,0,0,0,0.0
145.9680023,4045.370117,30.09429932,401.9849854,130.9080048,13.53439999,197.5169983,3993.959961,42.01649857,359.5190125,118.2099991,8.690090179,225.3630066,92.34410095,134.0220032,214.5149994,107.1159973,49.020401,1,0,0,0,0.0
151.6040039,4051.360107,31.60420036,403.6839905,135.6730042,14.58679962,178.1840057,3997.820068,41.70809937,361.3940125,120.9280014,7.656610012,245.2259979,94.24269867,43.19689941,220.1089935,105.5699997,37.86700058,1,0,0,0,0.0
176.6150055,4087.790039,31.97699928,403.5249939,135.348999,14.65909958,203.1799927,4041.310059,41.7254982,358.5740051,120.1740036,7.634449959,245.1929932,92.9210968,42.96350098,216.772995,105.1819992,37.61240005,1,0,0,0,0.0
145.1719971,4180.669922,31.43610001,391.5010071,125.6070023,13.75039959,192.621994,4160.850098,43.34230042,348.0710144,113.0159988,8.572529793,220.6929932,90.57479858,136.7079926,208.2019958,104.7360001,43.98680115,1,0,0,0,0.0
166.9669952,4256.359863,32.08860016,399.9570007,138.4889984,15.24040031,210.9369965,4288.75,41.81499863,345.9110107,121.7679977,7.806910038,241.9830017,101.6589966,37.09429932,210.4920044,111.737999,31.41650009,1,0,0,0,0.0
153.2250061,4210.819824,33.12129974,397.7229919,128.923996,15.45670033,187.7359924,4203.180176,42.68360138,345.2470093,115.9990005,7.824309826,244.7319946,90.64620209,42.25619888,215.0670013,105.9609985,35.21459961,1,0,0,0,0.0
69.40670013,4012.129883,29.88999939,406.0310059,134.246994,14.40530014,103.2969971,3936.949951,41.02470016,362.6910095,123.3150024,8.895259857,231.6679993,101.0039978,41.7560997,231.7980042,113.6060028,42.36159897,1,0,0,0,0.0
116.1600037,4039.090088,31.12940025,402.0360107,132.0769958,13.36839962,146.0509949,3983.939941,40.97409821,359.3729858,119.1920013,8.134469986,242.5829926,94.51519775,45.87760162,224.9689941,106.3909988,44.53170013,0,0,0,1,0.0
130.8049927,4273.149902,31.09269905,392.9679871,126.1419983,13.2123003,166.2550049,4316.049805,42.44139862,348.428009,111.4639969,8.570309639,215.3280029,103.2460022,136.9730072,196.151001,110.1520004,40.43330002,1,0,0,0,0.0
96.1312027,4302.140137,31.18810081,394.8869934,126.3850021,14.90340042,127.935997,4336.47998,42.22650146,347.9150085,114.7149963,9.272569656,223.6940002,106.5009995,135.2799988,205.0879974,118.8359985,45.25830078,0,0,0,1,0.0
80.65540314,4047.860107,30.26460075,405.9299927,133.2160034,14.38980007,114.7009964,3985.649902,41.0237999,361.7210083,122.7080002,8.85877037,231.1060028,99.9865036,41.58459854,228.0279999,113.7529984,42.23699951,1,0,0,0,0.0
172.9700012,4227.02002,32.29940033,397.2269897,131.4470062,14.92370033,209.9309998,4255.089844,42.11040115,344.6459961,117.5670013,7.839799881,237.2590027,96.56430054,36.6867981,207.7599945,108.7190018,31.11260033,1,0,0,0,0.0
168.9100037,4064.290039,31.76180077,403.605011,137.5079956,14.56970024,193.7610016,4011.97998,41.69749832,363.1900024,121.6620026,7.610650063,244.8059998,92.84559631,43.01549911,216.1999969,104.6149979,37.71020126,1,0,0,0,0.0
175.7630005,4197.720215,32.31600189,399.6539917,135.8919983,14.98859978,220.3650055,4219.560059,41.79230118,349.8599854,120.5199966,7.738299847,241.9320068,97.57700348,37.29959869,210.6109924,109.4489975,31.57999992,1,0,0,0,0.0
89.24919891,4263.049805,30.18029976,402.9599915,126.2149963,14.81569958,130.4109955,4232.310059,41.4966011,349.3120117,117.1529999,9.645119667,229.6860046,99.08840179,39.10150146,219.901001,115.1470032,40.3783989,0,0,0,1,0.0
178.5690002,4158.830078,32.85829926,397.9779968,132.2389984,15.4236002,213.7769928,4161.970215,42.65230179,348.6900024,117.7249985,7.744579792,245.0019989,93.23100281,42.00619888,212.8139954,105.7689972,35.07130051,1,0,0,0,0.0
180.3999939,4138.200195,32.76580048,407.2279968,130.4949951,15.09679985,211.6410065,4117.390137,41.3871994,354.0599976,116.8440018,7.785840034,247.8470001,90.51439667,42.36169815,215.2920074,105.5830002,39.92060089,1,0,0,0,0.0
77.47270203,4008.139893,29.79840088,409.855011,135.7879944,14.25720024,117.189003,3922.050049,42.13779831,362.1279907,123.5849991,8.851860046,229.2380066,98.84420013,42.95339966,228.375,111.2350006,41.47880173,0,0,0,1,0.0
156.9889984,4164.100098,30.59399986,391.5920105,120.9339981,13.66699982,211.3540039,4143.100098,43.30059814,345.6170044,110.1679993,8.693169594,220.2799988,80.99949646,136.2899933,215.8769989,103.0839996,43.9618988,1,0,0,0,0.0
78.12670135,4277.009766,31.60180092,402.6229858,121.3219986,14.8366003,115.7969971,4256.47998,41.55920029,346.0580139,114.7139969,9.501020432,227.8930054,100.5449982,38.99779892,213.6580048,117.6869965,40.29959869,0,0,0,1,0.0
181.0050049,4147.040039,32.44639969,407.321991,132.1569977,15.14890003,211.9900055,4125.970215,41.38199997,354.5859985,118.0500031,7.823289871,247.7169952,91.8391037,42.30270004,215.2030029,106.2020035,39.86460114,1,0,0,0,0.0
100.7720032,4315.399902,30.96150017,411.8890076,134.0970001,16.61770058,132.4720001,4340.810059,42.09790039,348.1960144,121.9720001,8.956529617,239.371994,105.8550034,39.68840027,219.1170044,119.7580032,38.93759918,1,0,0,0,0.0
