H3A_Al_0_2,H3A_Ca_0_2,H3A_Fe_0_2,H3A_K_0_2,H3A_Mg_0_2,H3A_P_0_2,H3A_Al_2_6,H3A_Ca_2_6,H3A_Fe_2_6,H3A_K_2_6,H3A_Mg_2_6,H3A_P_2_6,TOC_0_2,IC_0_2,TN_0_2,TOC_2_6,IC_2_6,TN_2_6,Zone_1,Zone_2,Zone_3,Zone_4,PhosphorusTreatment
110.5599976,1599.550049,12.92749977,124.4169998,117.4710007,129.102005,113.6159973,1551.839966,14.31040001,84.93029785,110.4670029,82.25499725,202.6649933,47.76110077,26.6019001,195.4279938,61.00279999,22.87260056,0,0,1,0,0.0
74.13220215,1804.040039,6.283170223,158.0870056,110.2450027,62.74729919,67.40660095,1681.839966,6.15128994,93.93060303,94.06109619,28.78370094,210.5249939,57.29660034,29.69709969,190.6649933,74.9618988,25.76950073,0,0,0,1,0.0
104.4599991,1627.709961,11.78779984,121.8040009,116.9980011,117.3410034,109.1920013,1552.640015,13.98190022,84.90440369,110.4530029,83.54840088,202.6040039,48.15729904,25.52890015,196.5440063,60.96260071,22.43950081,0,0,0,1,0.0
142.5939941,1377.829956,21.86450005,149.9819946,112.2610016,228.2890015,152.1560059,1511.5,28.5,86.95269775,106.7490005,143.2279968,208.173996,42.36880112,38.5379982,200.3280029,57.35739899,27.2996006,0,1,0,0,0.0
76.85469818,1772.5,7.196499825,148.2740021,108.0110016,55.97309875,70.48789978,1677.930054,6.500649929,92.90589905,92.35140228,23.23259926,211.4440002,61.16059875,28.12549973,184.0130005,80.17160034,25.02269936,1,0,0,0,0.0
75.42610168,1789.47998,6.547890186,151.4539948,107.6809998,56.90219879,68.20040131,1677.22998,6.30795002,92.99859619,92.24420166,24.85950089,211.3240051,60.13560104,29.27470016,189.9790039,79.04859924,26.09980011,1,0,0,0,0.0
75.33989716,1790.5,6.196370125,144.947998,102.9059982,44.01110077,72.62660217,1684.890015,6.830520153,93.34899902,92.42690277,18.91699982,211.5890045,63.91379929,33.17900085,197.0059967,85.57980347,27.93160057,0,1,0,0,0.0
98.125,1661.359985,10.69089985,119.7330017,117.0859985,108.2679977,103.810997,1554.26001,12.91009998,84.82530212,110.5400009,81.20909882,202.7369995,48.45270157,24.92830086,199.7059937,61.02819824,22.31620026,0,0,0,1,0.0
124.637001,1500.660034,16.57299995,135.4049988,113.6060028,166.3480072,131.647995,1519.719971,20.99939919,86.86489868,107.3960037,110.1279984,206.8139954,45.99610138,29.4715004,192.8070068,59.66839981,23.54380035,1,0,0,0,0.0
73.63400269,1784.959961,6.302269936,167.3320007,109.8809967,58.69380188,70.18489838,1694.02002,6.319759846,94.02259827,93.3105011,24.87540054,214.0850067,62.72399902,26.72089958,190.8910065,78.60389709,24.17720032,1,0,0,0,0.0
138.7559967,1408.119995,20.31170082,143.6519928,112.6279984,209.6690063,146.848999,1513.939941,26.57130051,86.92189789,106.9580002,134.727005,207.5130005,43.51440048,34.37919998,195.5879974,58.12080002,25.47069931,1,0,0,0,0.0
73.47910309,1824.449951,6.136760235,160.8079987,111.3000031,63.11259842,67.02610016,1681.810059,6.005469799,94.03170013,94.17199707,32.29270172,210.3710022,56.05609894,29.36630058,191.7619934,72.09950256,25.55279922,0,0,0,1,0.0
73.4539032,1825.209961,6.130380154,160.9060059,111.3330002,63.14310074,67.05870056,1681.849976,6.004049778,94.03910065,94.18019867,32.42689896,210.3609924,55.99679947,29.36739922,191.822998,71.99250031,25.55279922,1,0,0,0,0.0
101.3280029,1663.130005,11.32689953,132.7920074,115.711998,110.0220032,105.4430008,1589.300049,12.10569954,88.78769684,110.3399963,75.23390198,192.9459991,46.6086998,26.27809906,196.5829926,61.3893013,23.83749962,0,0,1,0,0.0
142.9470062,1400.439941,20.25939941,140.3699951,113.086998,207.1730042,148.3500061,1515.089966,25.43000031,86.93299866,107.1309967,125.1039963,206.9089966,44.01160049,30.52960014,189.3789978,59.13740158,23.86709976,1,0,0,0,0.0
74.92960358,1800.800049,6.464159966,153.0679932,108.4530029,57.48189926,67.40339661,1676.280029,6.17855978,93.03050232,92.23169708,27.32430077,211.1900024,59.17060089,29.09079933,191.552002,77.06580353,26.11969948,1,0,0,0,0.0
74.83930206,1803.910034,6.418360233,152.5970001,108.197998,56.62639999,68.45130157,1677.290039,6.253610134,93.12689972,92.31700134,28.00830078,211.0910034,58.93119812,29.58620071,192.897995,76.83010101,26.46170044,0,0,0,1,0.0
125.1169968,1497.599976,16.41239929,133.3240051,114.6269989,159.5659943,131.3569946,1532.469971,21.08139992,85.90110016,108.8570023,109.5559998,206.8220062,46.26710129,28.11079979,190.2279968,59.92639923,23.13940048,0,0,0,1,0.0
112.9290009,1582.859985,13.43840027,125.6969986,116.9670029,134.5130005,116.4649963,1550.589966,15.4907999,84.96730042,110.3420029,86.55400085,202.6349945,47.60630035,26.98080063,194.0079956,61.03570175,22.77319908,0,0,1,0,0.0
122.5940018,1506.140015,15.92479992,133.6369934,114.6060028,149.8419952,129.7440033,1532.439941,20.9375,85.98329926,108.8639984,109.1559982,206.5509949,46.8852005,27.27930069,186.9259949,60.16659927,22.59989929,1,0,0,0,0.0
105.7300034,1621.359985,12.02190018,122.3119965,117.0279999,119.4160004,110.1920013,1552.369995,14.14560032,84.91470337,110.4440002,83.77290344,202.6029968,48.08840179,25.70569992,196.1869965,60.96289825,22.51259995,1,0,0,0,0.0
130.7189941,1459.72998,18.26199913,139.0820007,113.1299973,186.0169983,138.3379974,1517.060059,23.59690094,86.88659668,107.1880035,122.0759964,207.1560059,44.82770157,31.7852993,194.5220032,58.89039993,24.47139931,1,0,0,0,0.0
73.56109619,1820.189941,6.153279781,160.3800049,111.1699982,63.30160141,67.56919861,1682.26001,6.062759876,94.04470062,94.20200348,31.95140076,210.3930054,56.19879913,29.72719955,191.6699982,72.43499756,25.65259933,0,0,1,0,0.0
74.17469788,1790.790039,6.519040108,163.5269928,109.7009964,58.60290146,65.73950195,1692.390015,6.081150055,93.89459991,93.12390137,25.11989975,213.322998,61.61510086,26.99469948,189.6190033,78.21829987,24.33819962,1,0,0,0,0.0
74.1207962,1805.02002,6.285359859,158.2230072,110.3079987,62.63740158,67.19069672,1681.650024,6.128419876,93.91950226,94.04699707,28.87870026,210.5319977,57.29990005,29.57990074,190.6179962,74.86620331,25.72060013,1,0,0,0,0.0
75.84089661,1774.680054,6.412700176,146.7539978,105.4079971,55.51570129,71.40280151,1681.530029,6.651279926,93.1792984,92.43540192,21.58620071,211.2879944,61.25669861,31.35639954,191.0930023,82.32260132,27.25580025,1,0,0,0,0.0
108.3010025,1607.709961,12.51399994,123.4840012,117.0049973,124.1869965,112.4240036,1551.719971,14.61030006,84.93830109,110.4069977,84.73960114,202.598999,47.94129944,26.0951004,195.2779999,60.97430038,22.60250092,0,0,0,1,0.0
102.3399963,1638.26001,11.4076004,121.0589981,116.9489975,114.2030029,107.5839996,1553.079956,13.71889973,84.88659668,110.4670029,83.16339874,202.6109924,48.26330185,25.26049995,197.1139984,60.9734993,22.30739975,0,0,0,1,0.0
124.4690018,1501.369995,16.6154995,135.6880035,113.586998,167.5529938,131.5980072,1519.689941,20.99090004,86.85749817,107.387001,110.3909988,206.8840027,45.90449905,29.82719994,193.6349945,59.59469986,23.70980072,0,0,0,1,0.0
74.07730103,1810.689941,6.383870125,160.1549988,110.6920013,60.96089935,62.11270142,1677.23999,5.754749775,93.56610107,93.6155014,28.3003006,210.8419952,58.18090057,27.81739998,189.5659943,75.03620148,24.8927002,0,0,0,1,0.0
75.36940002,1786.97998,6.226650238,145.5370026,103.1289978,46.61320114,72.40190125,1684.310059,6.814589977,93.31759644,92.43720245,19.0977993,211.5160065,63.30590057,32.93230057,195.977005,85.26439667,27.83139992,0,1,0,0,0.0
135.4519958,1422.150024,19.87039948,143.0540009,112.4860001,203.9069977,144.477005,1513.969971,26.57299995,86.91439819,106.9300003,137.5379944,207.5700073,43.60150146,34.68429947,197.0910034,57.7806015,25.63170052,0,0,0,1,0.0
124.3160019,1502.069946,16.63360023,135.8549957,113.5770035,168.1629944,131.5269928,1519.680054,20.97649956,86.853302,107.3820038,110.5360031,206.9250031,45.85359955,30.04680061,194.1439972,59.54779816,23.81209946,0,0,0,1,0.0
110.9589996,1581.170044,12.9552002,124.8440018,115.7210007,124.473999,116.6900024,1549.5,17.06769943,85.08730316,110.1100006,94.01589966,202.2700043,48.29499817,26.10490036,189.8890076,60.80260086,21.96360016,0,0,0,1,0.0
73.79730225,1817.880005,6.483109951,164.3370056,110.3119965,60.17950058,53.91239929,1686.0,5.260089874,93.51499939,92.57230377,27.57640076,212.5749969,59.26789856,26.82460022,190.0209961,75.63420105,24.23870087,1,0,0,0,0.0
74.97779846,1800.209961,6.410699844,151.6649933,107.3190002,55.46920013,68.98010254,1678.25,6.344309807,93.13990021,92.33249664,26.24250031,211.151001,59.55920029,29.95490074,192.9219971,78.38950348,26.59530067,1,0,0,0,0.0
73.35299683,1832.150024,6.067860126,160.8359985,111.4290009,62.8987999,66.37809753,1681.150024,5.947559834,94.02890015,94.13259888,32.90269852,210.2649994,55.7057991,28.71820068,192.048996,71.48449707,25.49309921,0,0,0,1,0.0
109.3280029,1602.119995,12.71609974,123.973999,116.9830017,126.2829971,113.3440018,1551.449951,14.82069969,84.94709778,110.3899994,85.2233963,202.6009979,47.87590027,26.26539993,194.923996,60.98329926,22.63229942,0,0,1,0,0.0
